aetPValue,custPValue,dtfPValue,fwbtPValue,lrobPValue,mtPValue,retPValue,revtPValue,runsPValue,stPValue,lable
0.279,0.235,0.196,0.776,0.562,0.269,0.086,0.095,0.857,0.28,1
0.487,0.143,0.232,0.262,0.866,0.136,0.048,0.066,0.845,0.414,1
0.382,0.783,0.791,0.55,0.766,0.737,0,0.025,0.502,0.237,1
0.022,0.147,0.022,0.148,0.089,0.107,0,0,0.179,0.013,1
0.089,0.514,0.884,0.958,0.377,0.582,0.148,0.356,0.012,0.081,1
0.47,0.39,0.927,0.304,0.801,0.569,0,0.346,0.657,0.319,1
0.873,0.666,0.842,0.794,0.227,0.708,0.168,0.018,0.361,0.874,1
0.131,0.329,0.372,0.9,0.504,0.213,0.14,0.215,0.208,0.13,1
0.177,0.172,0.369,0.169,0.39,0.09,0,0.151,0.522,0.18,1
0.523,0.154,0.954,0.18,0.606,0.124,0,0.069,0.883,0.486,1
0.592,0.429,0.173,0.853,0.466,0.972,0,0.29,0.91,0.188,1
0.996,0.871,0.244,0.444,0.444,0.87,0.059,0.118,0.564,0.971,1
0.549,0.226,0.147,0.25,0.539,0.785,0.011,0.011,0.919,0.445,1
0.991,0.258,0.932,0.234,0.143,0.296,0.151,0.109,0.941,0.986,1
0.193,0.804,0.791,0.76,0.751,0.731,0.033,0.021,0.574,0.195,1
0.64,0.907,0.706,0.895,0.72,0.779,0.012,0.135,0.634,0.416,1
0.267,0.254,0.222,0.985,0.864,0.308,0.126,0.09,0.907,0.266,1
0.17,0.437,0.258,0.822,0.34,0.845,0.096,0.098,0.073,0.123,1
0.617,0.3,0.333,0.296,0.102,0.648,0,0.083,0.583,0.614,1
0.793,0.44,0.774,0.116,0.098,0.885,0.258,0.098,0.659,0.429,1
0.71,0.233,0.653,0.289,0.14,0.95,0.027,0.195,0.679,0.327,1
0.797,0.138,0.556,0.636,0.94,0.155,0,0.235,0.391,0.798,1
0.484,0.554,0.529,0.149,0.218,0.894,0.125,0.264,0.374,0.483,1
0.867,0.09,0.576,0.781,0.067,0.229,0.082,0.11,0.469,0.866,1
0.825,0.072,0.26,0.066,0.374,0.089,0.087,0,0.729,0.827,1
0.669,0.285,0,0.32,0.26,0.395,0.093,0.045,0.829,0.672,1
0.969,0.521,0.229,0.217,0.325,0.288,0.014,0,0.922,0.915,1
0.112,0.808,0.083,0.138,0.733,0.994,0.082,0.064,0.601,0.034,1
0.404,0.871,0.732,0.337,0.418,0.696,0.04,0.157,0.487,0.309,1
0.899,0.918,0.902,0.415,0.693,0.585,0.319,0.217,0.208,0.899,1
0.072,0.948,0.047,0.538,0.511,0.851,0.397,0.175,0.558,0.013,1
0.202,0.517,0.057,0.487,0.158,0.588,0.042,0.175,0.603,0.051,1
0.204,0.071,0.253,0.909,0.209,0.49,0.169,0,0.394,0.204,1
0.72,0.404,0.276,0,0.596,0.815,0.076,0.222,0.248,0.641,1
0.413,0.202,0.192,0.824,0.1,0.195,0.075,0.122,0.933,0.421,1
0.905,0.736,0.317,0.068,0.611,0.671,0.034,0.147,0.922,0.62,1
0.699,0.293,0.136,0.978,0.675,0.264,0.109,0.078,0.47,0.522,1
0.824,0.232,0.819,0.375,0.5,0.386,0.169,0.125,0.583,0.594,1
0.607,0.537,0.484,0.82,0.332,0.458,0.137,0.152,0.724,0.61,1
0.271,0.937,0.706,0.9,0.42,0.833,0.041,0.069,0.022,0.264,1
0.096,0.187,0.567,0.072,0.162,0.77,0.463,0.042,0.216,0.056,1
0.363,0.832,0.565,0.797,0.109,0.941,0.106,0.069,0.598,0.242,1
0.065,0.105,0.8,0.149,0.809,0.064,0.051,0.421,0.542,0.065,1
0.681,0.663,0.813,0.395,0.3,0.963,0.066,0.132,0.64,0.421,1
0.709,0.482,0.579,0.703,0.012,0.353,0,0.025,0.91,0.42,1
0.306,0.443,0.335,0.97,0.092,0.355,0,0,0.821,0.162,1
0.955,0.517,0.764,0.6,0.615,0.478,0.329,0.202,0.425,0.955,1
0.949,0.714,0.326,0.168,0.891,0.87,0.065,0,0.755,0.867,1
0.723,0.155,0.667,0.099,0.024,0.194,0.362,0.093,0.455,0.592,1
0.515,0.794,0.626,0.607,0.403,0.785,0.02,0,0.563,0.197,1
0.413,0.489,0.398,0.153,0.234,0.988,0.123,0.038,0.134,0.409,1
0.685,0.291,0.483,0.033,0.036,0.596,0.407,0.137,0.816,0.689,1
0.155,0.166,0.989,0.069,0.184,0.12,0.02,0.011,0.136,0.156,1
0.673,0.246,0.043,0.5,0.452,0.251,0.107,0.018,0.148,0.67,1
0.342,0.017,0.565,0.153,0.043,0.015,0.051,0.027,0.183,0.339,1
0.156,0.534,0.631,0.535,0.832,0.656,0.104,0.088,0.049,0.107,1
0.215,0.07,0.53,0.424,0.358,0.047,0.093,0.163,0.497,0.221,1
0.785,0.274,0.897,0.098,0.032,0.809,0.089,0,0.888,0.521,1
0.677,0.291,0.954,0.011,0.126,0.702,0,0,0.318,0.392,1
0.32,0.461,0.202,0.155,0.29,0.803,0.159,0.017,0.318,0.221,4
0.447,0.574,0.581,0.945,0.141,0.444,0.029,0,0.129,0.453,4
0.408,0.435,0.229,0.389,0.171,0.412,0.099,0,0.765,0.143,4
0.065,0.13,0.09,0.338,0.325,0.138,0.029,0.232,0.22,0.065,4
0.939,0.554,0.668,0.774,0.319,0.637,0.151,0.179,0.429,0.94,4
0.852,0.67,0.422,0.615,0.992,0.888,0.273,0.021,0.349,0.849,4
0.2,0.03,0.498,0.838,0.612,0.07,0,0.171,0.64,0.194,4
0.232,0.486,0.758,0.132,0.215,0.538,0.179,0.062,0.17,0.128,4
0.446,0.145,0.718,0.356,0.22,0.112,0.262,0.038,0.619,0.354,4
0.802,0.173,0.819,0.055,0.108,0.833,0.055,0.399,0.888,0.479,4
0.34,0.495,0.309,0.518,0.199,0.839,0.466,0.414,0.876,0.089,4
0.23,0.179,0.926,0.842,0.787,0.174,0.281,0.091,0.579,0.166,4
0.86,0.779,0.111,0.96,0.913,0.932,0.027,0,0.517,0.861,4
0.095,0.262,0.557,0.25,0.913,0.858,0,0,0.444,0.023,4
0.718,0.75,0.945,0.249,0.068,0.688,0.244,0.156,0.499,0.706,4
0.762,0.417,0.273,0.298,0.9,0.431,0.267,0.309,0.541,0.761,4
0.135,0.137,0.841,0.686,0.501,0.076,0.065,0.239,0.219,0.134,4
0.025,0.072,0.631,0.173,0.179,0.05,0.441,0.14,0.111,0.025,4
0.011,0.329,0.704,0.381,0.321,0.809,0,0,0.095,0.011,4
0.434,0.612,0.581,0.088,0.917,0.87,0.097,0.39,0.235,0.18,4
0.983,0.849,0.422,0.392,0.935,0.839,0.106,0.165,0.888,0.865,4
0.303,0.44,0.4,0.607,0.938,0.548,0.14,0.113,0.296,0.106,4
0.416,0.989,0.704,0.836,0.913,0.925,0.528,0.176,0.72,0.265,4
0.193,0.452,0.082,0.415,0.211,0.44,0.01,0.013,0.088,0.206,4
0.656,0.898,0.764,0.582,0.077,0.833,0,0.086,0.673,0.347,4
0.57,0.443,0.969,0.171,0.156,0.283,0,0.038,0.477,0.571,4
0.825,0.706,0.532,0.619,0.541,0.845,0,0.073,0.656,0.665,4
0.59,0.783,0.112,0.384,0.68,0.651,0.168,0.098,0.044,0.587,4
0.931,0.437,0.652,0.623,0.68,0.612,0.075,0,0.826,0.667,4
0.596,0.248,0,0.159,0.212,0.714,0.134,0,0.241,0.435,4
0.666,0.377,0.298,0.187,0.938,0.626,0.091,0.16,0.811,0.669,4
0.936,0.616,0.544,0.717,0.555,0.5,0.107,0.04,0.958,0.837,4
0.933,0.387,0.787,0.797,0.161,0.285,0.217,0.179,0.475,0.934,4
0.314,0.166,0.578,0.508,0.555,0.111,0.34,0.176,0.698,0.214,4
0.521,0.28,0.283,0.842,0.162,0.188,0.097,0.07,0.915,0.519,4
0.783,0.958,0.614,0.127,0.12,0.91,0.186,0.012,0.263,0.638,4
0.957,0.489,0.888,0.499,0.261,0.659,0.066,0.121,0.954,0.896,4
0.774,0.306,0.128,0.865,0.474,0.478,0.105,0.072,0.298,0.606,4
0.127,0.051,0.533,0.522,0.588,0.047,0.052,0.116,0.236,0.128,4
0.085,0.627,0.614,0.592,0.043,0.485,0.365,0.026,0.549,0.022,4
0.804,0.486,0.605,0.306,0.842,0.517,0.098,0.036,0.933,0.44,4
0.094,0.254,0.218,0.114,0.6,0.404,0.01,0.063,0.077,0.066,4
0.642,0.379,0.222,0.851,0.357,0.301,0.027,0.075,0.858,0.402,4
0.018,0,0.735,0.66,0.499,0,0.067,0,0.263,0.017,4
0.769,0.232,0.473,0.384,0.15,0.228,0.056,0.161,0.63,0.768,4
0.321,0.989,0.147,0.861,0.997,0.969,0.11,0.187,0.16,0.189,4
0.841,0.212,0.393,0.574,0.556,0.604,0.039,0,0.759,0.476,4
0.525,0.492,0.601,0.762,0.058,0.932,0.142,0.33,0.027,0.53,4
0.188,0.443,0.298,0.343,0.186,0.556,0.099,0.372,0.204,0.112,4
0.013,0.356,0.276,0.348,0.906,0.408,0.036,0.169,0.276,0.013,4
0.234,0.492,0.917,0.992,0.082,0.711,0.022,0.016,0.301,0.093,4
0.859,0.486,0.146,0.404,0.182,0.702,0,0.198,0.968,0.552,4
0.885,0.176,0.758,0.548,0.986,0.307,0.226,0.091,0.397,0.888,4
0.534,0.237,0.251,0.277,0.174,0.776,0.289,0.133,0.388,0.532,4
0.833,0.349,0.033,0.554,0.689,0.628,0.031,0,0.511,0.532,4
0.037,0.099,0.736,0.353,0.887,0.994,0.163,0.304,0,0.035,4
0.161,0.334,0.897,0.079,0.391,0.325,0,0.088,0.063,0.159,4
0.464,0.072,0.529,0.067,0.702,0.177,0.098,0.031,0.821,0.47,4
0.595,0.476,0.06,0.684,0.99,0.507,0.51,0.037,0.326,0.326,4
0.355,0.547,0.505,0.376,0.159,0.785,0.169,0.116,0.242,0.271,4
0.288,0.062,0.114,0.182,0.481,0.09,0.165,0.149,0.303,0.294,4
0.647,0.162,0.464,0,0.753,0.177,0.051,0.161,0.454,0.487,4
0.262,0.564,0.353,0.975,0.467,0.485,0.083,0.061,0.085,0.258,4
0.307,0.63,0.382,0.486,0.878,0.785,0.401,0.267,0.027,0.318,4
0.774,0.23,0.71,0.18,0.341,0.482,0.218,0.059,0.652,0.773,4
0.486,0.252,0.693,0.122,0.594,0.48,0.022,0.024,0.218,0.288,4
0.611,0.871,0.45,0.099,0.24,0.854,0.077,0.093,0.059,0.614,4
0.071,0.437,0.307,0.966,0.018,0.482,0,0.027,0.12,0.035,4
0.132,0.014,0.669,0.125,0.503,0.014,0.062,0.175,0.433,0.13,4
0.775,0.655,0.063,0.697,0.524,0.947,0,0.314,0.461,0.547,4
0.139,0.196,0.432,0.831,0.639,0.447,0.174,0.282,0.762,0.144,4
0.773,0.101,0.066,0.501,0.454,0.083,0,0.317,0.699,0.773,4
0.735,0.128,0.903,0.388,0.156,0.108,0.029,0.168,0.244,0.742,4
0.485,0.372,0.694,0.83,0.77,0.388,0.354,0.112,0.338,0.415,4
0.625,0.091,0.942,0.215,0.898,0.171,0.131,0.198,0.62,0.604,4
0.979,0.415,0.174,0.386,0.29,0.848,0.218,0.281,0.566,0.848,4
0.753,0.168,0.652,0.691,0.134,0.179,0.234,0.175,0.943,0.623,4
0.656,0.05,0.136,0.087,0.426,0.075,0.208,0.196,0.53,0.657,4
0.91,0.79,0.464,0.79,0.868,0.72,0.358,0.078,0.58,0.911,4
0.298,0.339,0.576,0.161,0.565,0.492,0.05,0.378,0.4,0.081,4
0.604,0.673,0.841,0.768,0.738,0.679,0,0.121,0.229,0.6,4
0.281,0.804,0.359,0.32,0.142,0.731,0.034,0.089,0.261,0.276,4
0.518,0.56,0.96,0.017,0.196,0.543,0.106,0.042,0.17,0.517,4
0.071,0.304,0.118,0.666,0.608,0.651,0.076,0.294,0.083,0.037,4
0.471,0.991,0.266,0.467,0.308,0.96,0.091,0.147,0.137,0.467,4
0.134,0.554,0.217,0.518,0.335,0.913,0.123,0.029,0.016,0.134,4
0.935,0.409,0.11,0.427,0.542,0.662,0.382,0.59,0.988,0.72,4
0.372,0.211,0.665,0.225,0.233,0.545,0.61,0,0.872,0.103,4
0.313,0.677,0.593,0.933,0.45,0.654,0.054,0.477,0.385,0.317,4
0.282,0.728,0.875,0.143,0.143,0.749,0.059,0.313,0.791,0.28,4
0.744,0.822,0.06,0.062,0.435,0.645,0.167,0.154,0.493,0.529,4
0.424,0.153,0.151,0.555,0.862,0.104,0.124,0,0.846,0.248,4
0.169,0.443,0.954,0.212,0.407,0.858,0.074,0.015,0.803,0.032,4
0.624,0.079,0.606,0.767,0.244,0.179,0,0.131,0.167,0.63,4
0.686,0.184,0.758,0.031,0.838,0.111,0.289,0.167,0.479,0.682,4
0.316,0.046,0.819,0.114,0.342,0.053,0.274,0.088,0.617,0.313,4
0.527,0.627,0.51,0.444,0.99,0.634,0.012,0.031,0.275,0.529,4
0.914,0.605,0.23,0.748,0.432,0.449,0.253,0.047,0.878,0.761,4
0.12,0.412,0.076,0.039,0.207,0.628,0.315,0.033,0.76,0.119,4
0.958,0.501,0.382,0.244,0.17,0.749,0.111,0.39,0.913,0.905,4
