aetPValue,custPValue,dtfPValue,fwbtPValue,lrobPValue,mtPValue,retPValue,revtPValue,runsPValue,stPValue,lable
0.279,0.235,0.196,0.776,0.562,0.269,0.086,0.095,0.857,0.28,1
0.487,0.143,0.232,0.262,0.866,0.136,0.048,0.066,0.845,0.414,1
0.382,0.783,0.791,0.55,0.766,0.737,0,0.025,0.502,0.237,1
0.022,0.147,0.022,0.148,0.089,0.107,0,0,0.179,0.013,1
0.089,0.514,0.884,0.958,0.377,0.582,0.148,0.356,0.012,0.081,1
0.47,0.39,0.927,0.304,0.801,0.569,0,0.346,0.657,0.319,1
0.873,0.666,0.842,0.794,0.227,0.708,0.168,0.018,0.361,0.874,1
0.131,0.329,0.372,0.9,0.504,0.213,0.14,0.215,0.208,0.13,1
0.177,0.172,0.369,0.169,0.39,0.09,0,0.151,0.522,0.18,1
0.523,0.154,0.954,0.18,0.606,0.124,0,0.069,0.883,0.486,1
0.592,0.429,0.173,0.853,0.466,0.972,0,0.29,0.91,0.188,1
0.996,0.871,0.244,0.444,0.444,0.87,0.059,0.118,0.564,0.971,1
0.549,0.226,0.147,0.25,0.539,0.785,0.011,0.011,0.919,0.445,1
0.991,0.258,0.932,0.234,0.143,0.296,0.151,0.109,0.941,0.986,1
0.193,0.804,0.791,0.76,0.751,0.731,0.033,0.021,0.574,0.195,1
0.64,0.907,0.706,0.895,0.72,0.779,0.012,0.135,0.634,0.416,1
0.267,0.254,0.222,0.985,0.864,0.308,0.126,0.09,0.907,0.266,1
0.17,0.437,0.258,0.822,0.34,0.845,0.096,0.098,0.073,0.123,1
0.617,0.3,0.333,0.296,0.102,0.648,0,0.083,0.583,0.614,1
0.793,0.44,0.774,0.116,0.098,0.885,0.258,0.098,0.659,0.429,1
0.71,0.233,0.653,0.289,0.14,0.95,0.027,0.195,0.679,0.327,1
0.797,0.138,0.556,0.636,0.94,0.155,0,0.235,0.391,0.798,1
0.484,0.554,0.529,0.149,0.218,0.894,0.125,0.264,0.374,0.483,1
0.867,0.09,0.576,0.781,0.067,0.229,0.082,0.11,0.469,0.866,1
0.825,0.072,0.26,0.066,0.374,0.089,0.087,0,0.729,0.827,1
0.669,0.285,0,0.32,0.26,0.395,0.093,0.045,0.829,0.672,1
0.969,0.521,0.229,0.217,0.325,0.288,0.014,0,0.922,0.915,1
0.112,0.808,0.083,0.138,0.733,0.994,0.082,0.064,0.601,0.034,1
0.404,0.871,0.732,0.337,0.418,0.696,0.04,0.157,0.487,0.309,1
0.899,0.918,0.902,0.415,0.693,0.585,0.319,0.217,0.208,0.899,1
0.072,0.948,0.047,0.538,0.511,0.851,0.397,0.175,0.558,0.013,1
0.202,0.517,0.057,0.487,0.158,0.588,0.042,0.175,0.603,0.051,1
0.204,0.071,0.253,0.909,0.209,0.49,0.169,0,0.394,0.204,1
0.72,0.404,0.276,0,0.596,0.815,0.076,0.222,0.248,0.641,1
0.413,0.202,0.192,0.824,0.1,0.195,0.075,0.122,0.933,0.421,1
0.905,0.736,0.317,0.068,0.611,0.671,0.034,0.147,0.922,0.62,1
0.699,0.293,0.136,0.978,0.675,0.264,0.109,0.078,0.47,0.522,1
0.824,0.232,0.819,0.375,0.5,0.386,0.169,0.125,0.583,0.594,1
0.607,0.537,0.484,0.82,0.332,0.458,0.137,0.152,0.724,0.61,1
0.271,0.937,0.706,0.9,0.42,0.833,0.041,0.069,0.022,0.264,1
0.096,0.187,0.567,0.072,0.162,0.77,0.463,0.042,0.216,0.056,1
0.363,0.832,0.565,0.797,0.109,0.941,0.106,0.069,0.598,0.242,1
0.065,0.105,0.8,0.149,0.809,0.064,0.051,0.421,0.542,0.065,1
0.681,0.663,0.813,0.395,0.3,0.963,0.066,0.132,0.64,0.421,1
0.709,0.482,0.579,0.703,0.012,0.353,0,0.025,0.91,0.42,1
0.306,0.443,0.335,0.97,0.092,0.355,0,0,0.821,0.162,1
0.955,0.517,0.764,0.6,0.615,0.478,0.329,0.202,0.425,0.955,1
0.949,0.714,0.326,0.168,0.891,0.87,0.065,0,0.755,0.867,1
0.723,0.155,0.667,0.099,0.024,0.194,0.362,0.093,0.455,0.592,1
0.515,0.794,0.626,0.607,0.403,0.785,0.02,0,0.563,0.197,1
0.413,0.489,0.398,0.153,0.234,0.988,0.123,0.038,0.134,0.409,1
0.685,0.291,0.483,0.033,0.036,0.596,0.407,0.137,0.816,0.689,1
0.155,0.166,0.989,0.069,0.184,0.12,0.02,0.011,0.136,0.156,1
0.673,0.246,0.043,0.5,0.452,0.251,0.107,0.018,0.148,0.67,1
0.342,0.017,0.565,0.153,0.043,0.015,0.051,0.027,0.183,0.339,1
0.156,0.534,0.631,0.535,0.832,0.656,0.104,0.088,0.049,0.107,1
0.215,0.07,0.53,0.424,0.358,0.047,0.093,0.163,0.497,0.221,1
0.785,0.274,0.897,0.098,0.032,0.809,0.089,0,0.888,0.521,1
0.677,0.291,0.954,0.011,0.126,0.702,0,0,0.318,0.392,1
0.689,0.318,0.461,0.368,0.365,0.761,0.102,0.309,0.395,0.363,0
0.564,0.772,0.419,0.429,0.864,0.708,0.051,0.077,0.95,0.538,0
0.41,0.804,0.605,0.697,0.328,0.876,0.147,0.111,0.731,0.36,0
0.898,0.699,0.626,0.813,0.237,0.833,0.028,0.281,0.785,0.691,0
0.56,0.53,0.828,0.971,0.889,0.447,0.087,0.137,0.503,0.535,0
0.121,0.079,0.01,0.439,0.46,0.054,0,0.022,0.883,0.121,0
0.463,0.178,0.359,0.045,0.619,0.95,0,0.319,0.527,0.45,0
0.166,0.776,0.483,0.662,0.444,0.851,0.086,0.071,0.082,0.155,0
0.608,0.514,0.055,0.394,0.683,0.507,0,0.102,0.644,0.316,0
0.017,0,0.323,0.443,0.57,0,0.699,0.013,0.335,0.018,0
0.388,0.776,0.64,0.816,0.011,0.966,0.023,0.036,0.91,0.385,0
0.229,0.547,0.498,0.712,0.628,0.631,0,0,0.312,0.076,0
0.224,0.63,0.402,0.344,0.559,0.731,0.109,0.289,0.032,0.218,0
0.725,0.627,0.914,0.074,0.91,0.966,0.011,0.04,0.131,0.677,0
0.818,0.359,0.869,0.817,0.939,0.708,0.087,0.351,0.713,0.693,0
0.507,0.245,0.369,0.232,0.866,0.598,0.478,0.105,0.805,0.379,0
0.655,0.187,0.486,0.639,0.166,0.138,0,0.018,0.945,0.586,0
0.089,0,0.696,0.375,0.168,0.013,0.184,0.408,0.909,0.091,0
0.654,0.256,0.926,0.854,0.384,0.322,0.071,0.09,0.615,0.525,0
0.231,0.228,0.483,0.721,0.401,0.167,0.248,0.424,0.201,0.232,0
0.377,0.315,0.683,0.105,0.725,0.345,0.102,0.083,0.11,0.383,0
0.026,0.137,0.579,0.386,0.229,0.096,0.106,0.028,0.135,0.025,0
0.275,0.855,0.178,0.72,0.049,0.645,0.406,0.079,0.121,0.271,0
0.158,0.047,0.1,0.319,0.396,0.049,0,0,0.55,0.152,0
0.29,0.395,0.72,0.291,0.354,0.705,0.035,0.428,0.735,0.252,0
0.945,0.67,0.146,0.731,0.502,0.932,0.059,0.247,0.245,0.834,0
0.238,0.337,0.243,0.984,0.473,0.198,0.057,0.03,0.914,0.24,0
0.345,0.605,0.398,0.745,0.776,0.72,0.031,0.043,0.559,0.121,0
0.151,0.09,0.897,0.414,0.713,0.074,0.03,0,0.099,0.146,0
0.819,0.359,0.378,0.867,0.7,0.579,0,0.024,0.439,0.818,0
0.772,0.684,0.541,0.819,0.534,0.728,0.011,0.045,0.143,0.775,0
0.932,0.634,0.519,0,0.953,0.885,0.206,0.23,0.758,0.648,0
0.517,0.329,0.232,0.074,0.506,0.492,0.093,0.176,0.46,0.377,0
0.823,0.207,0.553,0.195,0.641,0.791,0.013,0.413,0.061,0.825,0
0.046,0.045,0.378,0.642,0.337,0.063,0.143,0.224,0.871,0.042,0
0.046,0.406,0.332,0.776,0.989,0.273,0.196,0.123,0.274,0.035,0
0.585,0.732,0.96,0.594,0.272,0.44,0.292,0.013,0.127,0.52,0
0.955,0.524,0.382,0.634,0.316,0.538,0.113,0.091,0.646,0.763,0
0.271,0.201,0.704,0.276,0.408,0.271,0.055,0.098,0.041,0.272,0
0,0.217,0.989,0.092,0.798,0.458,0.066,0,0.12,0,0
0.215,0.637,0.532,0.677,0.1,0.851,0.032,0.033,0.122,0.213,0
0.783,0.304,0.871,0.426,0.479,0.382,0.055,0.434,0.566,0.783,0
0.698,0.849,0.498,0.631,0.273,0.928,0.199,0.123,0.806,0.695,0
0.96,0.768,0,0.615,0.611,0.564,0.023,0.045,0.724,0.81,0
0.471,0.3,0.3,0.491,0.057,0.52,0,0,0.616,0.231,0
0.057,0,0.022,0.517,0.479,0,0.371,0.175,0.574,0.055,0
0.259,0.989,0.487,0.769,0.126,0.938,0.283,0.245,0.548,0.101,0
0.139,0.063,0.476,0.39,0.408,0.053,0.135,0.282,0.529,0.106,0
0.894,0.75,0.104,0.468,0.98,0.845,0.23,0.426,0.907,0.536,0
0.069,0.181,0.148,0.085,0.664,0.391,0.221,0.129,0.476,0.043,0
0.381,0.412,0.576,0.759,0.706,0.574,0.011,0.134,0.798,0.222,0
0.703,0.107,0.847,0.045,0.054,0.345,0.072,0.084,0.525,0.703,0
0.435,0.125,0.06,0.139,0.321,0.264,0.137,0.35,0.313,0.296,0
0.038,0,0.815,0.314,0.82,0,0.338,0.077,0.018,0.045,0
0.571,0.188,0.657,0.824,0.535,0.404,0.114,0.011,0.237,0.486,0
0.973,0.952,0.552,0.068,0.212,0.944,0.066,0.098,0.337,0.921,0
0.284,0.052,0.224,0.2,0.75,0.051,0,0.493,0.922,0.28,0
0.232,0.243,0.897,0.694,0.096,0.218,0.049,0.136,0.133,0.233,0
0.229,0.455,0.721,0.815,0.012,0.752,0.02,0.118,0.433,0.049,0
0.501,0.202,0.464,0.245,0.556,0.292,0.218,0.332,0.191,0.502,0
0.911,0.268,0.532,0.326,0.334,0.361,0.028,0.508,0.319,0.831,0
0.998,0.884,0.096,0.897,0.936,0.894,0.047,0.026,0.791,0.937,0
0.588,0.143,0.012,0.813,0.104,0.174,0.057,0.034,0.512,0.588,0
0.83,0.728,0.088,0.53,0,0.454,0.221,0,0.689,0.494,0
1,0.584,0.429,0.825,0.652,0.898,0.081,0.039,0.604,0.998,0
0.063,0.28,0.372,0.776,0.68,0.24,0,0.042,0.318,0.029,0
0.152,0.517,0.209,0.989,0.323,0.637,0.306,0.538,0.089,0.153,0
0.33,0.162,0.138,0.876,0.838,0.296,0.265,0.043,0.699,0.124,0
0.207,0.315,0.104,0.261,0.718,0.285,0.253,0.184,0.259,0.14,0
0.397,0.07,0.104,0.768,0.161,0.079,0.141,0.262,0.355,0.396,0
0.623,0.094,0.147,0.663,0.668,0.128,0.063,0.012,0.542,0.623,0
0.464,0.842,0.12,0.758,0.067,0.901,0.159,0.037,0.702,0.264,0
0.481,0.036,0.246,0.851,0.088,0.07,0.085,0,0.376,0.485,0
0.13,0.136,0.682,0.448,0.513,0.192,0.02,0.251,0.021,0.128,0
0.964,0.395,0.498,0.49,0.218,0.433,0.088,0.051,0.961,0.964,0
0.798,0.401,0.732,0.187,0.442,0.522,0.415,0.013,0.638,0.462,0
0.037,0.571,0.344,0.606,0.371,0.685,0.228,0.28,0,0.037,0
0.653,0.372,0.334,0.239,0.976,0.598,0.073,0.022,0.402,0.521,0
0.685,0.426,0.173,0.579,0.704,0.8,0.104,0.021,0.276,0.55,0
0.413,0.584,0.696,0.304,0.38,0.898,0.102,0.09,0.671,0.414,0
0,0.747,0.579,0.381,0.012,0.785,0.085,0.05,0.895,0,0
0.935,0.754,0.544,0.091,0.698,0.941,0.077,0.228,0.41,0.895,0
0.951,0.772,0.606,0.719,0.827,0.482,0.172,0.03,0.739,0.929,0
0.039,0,0.333,0.241,0.997,0,0.172,0.245,0.172,0.037,0
0.29,0.046,0.237,0.013,0.502,0.033,0.305,0.24,0.792,0.297,0
0.68,0,0.704,0.625,0.717,0.03,0.23,0.218,0.571,0.68,0
0.485,0.254,0.186,0.269,0.117,0.879,0.154,0.281,0.47,0.335,0
0.143,0.293,0.441,0.828,0.78,0.454,0.167,0.077,0.438,0.155,0
0.411,0.291,0.652,0.288,0.299,0.478,0.088,0.334,0.859,0.153,0
0.46,0.406,0.847,0.236,0.063,0.307,0,0,0.848,0.455,0
0.786,0.351,0.506,0.357,0.827,0.634,0.012,0,0.174,0.784,0
0.927,0.452,0.708,0.914,0.483,0.925,0.047,0.092,0.454,0.771,0
0.228,0.55,0.057,0.057,0.28,0.806,0.094,0,0.157,0.228,0
0.696,0.291,0.167,0.935,0.481,0.458,0,0.056,0.856,0.512,0
0.501,0.605,0.875,0.373,0.653,0.749,0.117,0.085,0.074,0.402,0
0.234,0.268,0.606,0.262,0.171,0.374,0.028,0.021,0.323,0.1,0
0.228,0.097,0.422,0.311,0.709,0.187,0.033,0.409,0.289,0.226,0
0.213,0.401,0.022,0.49,0.474,0.297,0.229,0.117,0.076,0.214,0
0.124,0.956,0.989,0.597,0.89,0.882,0.022,0,0,0.123,0
0.733,0.354,0.315,0.184,0.503,0.376,0.106,0.407,0.766,0.738,0
