aetPValue,custPValue,dtfPValue,fwbtPValue,lrobPValue,mtPValue,retPValue,revtPValue,runsPValue,stPValue,lable
0.774,0.23,0.71,0.18,0.341,0.482,0.218,0.059,0.652,0.773,4
0.486,0.252,0.693,0.122,0.594,0.48,0.022,0.024,0.218,0.288,4
0.611,0.871,0.45,0.099,0.24,0.854,0.077,0.093,0.059,0.614,4
0.071,0.437,0.307,0.966,0.018,0.482,0,0.027,0.12,0.035,4
0.132,0.014,0.669,0.125,0.503,0.014,0.062,0.175,0.433,0.13,4
0.775,0.655,0.063,0.697,0.524,0.947,0,0.314,0.461,0.547,4
0.139,0.196,0.432,0.831,0.639,0.447,0.174,0.282,0.762,0.144,4
0.773,0.101,0.066,0.501,0.454,0.083,0,0.317,0.699,0.773,4
0.735,0.128,0.903,0.388,0.156,0.108,0.029,0.168,0.244,0.742,4
0.485,0.372,0.694,0.83,0.77,0.388,0.354,0.112,0.338,0.415,4
0.625,0.091,0.942,0.215,0.898,0.171,0.131,0.198,0.62,0.604,4
0.979,0.415,0.174,0.386,0.29,0.848,0.218,0.281,0.566,0.848,4
0.753,0.168,0.652,0.691,0.134,0.179,0.234,0.175,0.943,0.623,4
0.656,0.05,0.136,0.087,0.426,0.075,0.208,0.196,0.53,0.657,4
0.91,0.79,0.464,0.79,0.868,0.72,0.358,0.078,0.58,0.911,4
0.298,0.339,0.576,0.161,0.565,0.492,0.05,0.378,0.4,0.081,4
0.604,0.673,0.841,0.768,0.738,0.679,0,0.121,0.229,0.6,4
0.281,0.804,0.359,0.32,0.142,0.731,0.034,0.089,0.261,0.276,4
0.518,0.56,0.96,0.017,0.196,0.543,0.106,0.042,0.17,0.517,4
0.071,0.304,0.118,0.666,0.608,0.651,0.076,0.294,0.083,0.037,4
0.471,0.991,0.266,0.467,0.308,0.96,0.091,0.147,0.137,0.467,4
0.134,0.554,0.217,0.518,0.335,0.913,0.123,0.029,0.016,0.134,4
0.935,0.409,0.11,0.427,0.542,0.662,0.382,0.59,0.988,0.72,4
0.372,0.211,0.665,0.225,0.233,0.545,0.61,0,0.872,0.103,4
0.313,0.677,0.593,0.933,0.45,0.654,0.054,0.477,0.385,0.317,4
0.282,0.728,0.875,0.143,0.143,0.749,0.059,0.313,0.791,0.28,4
0.744,0.822,0.06,0.062,0.435,0.645,0.167,0.154,0.493,0.529,4
0.424,0.153,0.151,0.555,0.862,0.104,0.124,0,0.846,0.248,4
0.169,0.443,0.954,0.212,0.407,0.858,0.074,0.015,0.803,0.032,4
0.624,0.079,0.606,0.767,0.244,0.179,0,0.131,0.167,0.63,4
0.686,0.184,0.758,0.031,0.838,0.111,0.289,0.167,0.479,0.682,4
0.316,0.046,0.819,0.114,0.342,0.053,0.274,0.088,0.617,0.313,4
0.527,0.627,0.51,0.444,0.99,0.634,0.012,0.031,0.275,0.529,4
0.914,0.605,0.23,0.748,0.432,0.449,0.253,0.047,0.878,0.761,4
0.12,0.412,0.076,0.039,0.207,0.628,0.315,0.033,0.76,0.119,4
0.958,0.501,0.382,0.244,0.17,0.749,0.111,0.39,0.913,0.905,4
