aetPValue,custPValue,dtfPValue,fwbtPValue,lrobPValue,mtPValue,retPValue,revtPValue,runsPValue,stPValue,lable
0.279,0.235,0.196,0.776,0.562,0.269,0.086,0.095,0.857,0.28,1
0.487,0.143,0.232,0.262,0.866,0.136,0.048,0.066,0.845,0.414,1
0.382,0.783,0.791,0.55,0.766,0.737,0,0.025,0.502,0.237,1
0.022,0.147,0.022,0.148,0.089,0.107,0,0,0.179,0.013,1
0.089,0.514,0.884,0.958,0.377,0.582,0.148,0.356,0.012,0.081,1
0.47,0.39,0.927,0.304,0.801,0.569,0,0.346,0.657,0.319,1
0.873,0.666,0.842,0.794,0.227,0.708,0.168,0.018,0.361,0.874,1
0.131,0.329,0.372,0.9,0.504,0.213,0.14,0.215,0.208,0.13,1
0.177,0.172,0.369,0.169,0.39,0.09,0,0.151,0.522,0.18,1
0.523,0.154,0.954,0.18,0.606,0.124,0,0.069,0.883,0.486,1
0.592,0.429,0.173,0.853,0.466,0.972,0,0.29,0.91,0.188,1
0.996,0.871,0.244,0.444,0.444,0.87,0.059,0.118,0.564,0.971,1
0.549,0.226,0.147,0.25,0.539,0.785,0.011,0.011,0.919,0.445,1
0.991,0.258,0.932,0.234,0.143,0.296,0.151,0.109,0.941,0.986,1
0.193,0.804,0.791,0.76,0.751,0.731,0.033,0.021,0.574,0.195,1
0.64,0.907,0.706,0.895,0.72,0.779,0.012,0.135,0.634,0.416,1
0.267,0.254,0.222,0.985,0.864,0.308,0.126,0.09,0.907,0.266,1
0.17,0.437,0.258,0.822,0.34,0.845,0.096,0.098,0.073,0.123,1
0.617,0.3,0.333,0.296,0.102,0.648,0,0.083,0.583,0.614,1
0.793,0.44,0.774,0.116,0.098,0.885,0.258,0.098,0.659,0.429,1
0.71,0.233,0.653,0.289,0.14,0.95,0.027,0.195,0.679,0.327,1
0.797,0.138,0.556,0.636,0.94,0.155,0,0.235,0.391,0.798,1
0.484,0.554,0.529,0.149,0.218,0.894,0.125,0.264,0.374,0.483,1
0.867,0.09,0.576,0.781,0.067,0.229,0.082,0.11,0.469,0.866,1
0.825,0.072,0.26,0.066,0.374,0.089,0.087,0,0.729,0.827,1
0.669,0.285,0,0.32,0.26,0.395,0.093,0.045,0.829,0.672,1
0.969,0.521,0.229,0.217,0.325,0.288,0.014,0,0.922,0.915,1
0.112,0.808,0.083,0.138,0.733,0.994,0.082,0.064,0.601,0.034,1
0.404,0.871,0.732,0.337,0.418,0.696,0.04,0.157,0.487,0.309,1
0.899,0.918,0.902,0.415,0.693,0.585,0.319,0.217,0.208,0.899,1
0.072,0.948,0.047,0.538,0.511,0.851,0.397,0.175,0.558,0.013,1
0.202,0.517,0.057,0.487,0.158,0.588,0.042,0.175,0.603,0.051,1
0.204,0.071,0.253,0.909,0.209,0.49,0.169,0,0.394,0.204,1
0.72,0.404,0.276,0,0.596,0.815,0.076,0.222,0.248,0.641,1
0.413,0.202,0.192,0.824,0.1,0.195,0.075,0.122,0.933,0.421,1
0.905,0.736,0.317,0.068,0.611,0.671,0.034,0.147,0.922,0.62,1
0.699,0.293,0.136,0.978,0.675,0.264,0.109,0.078,0.47,0.522,1
0.824,0.232,0.819,0.375,0.5,0.386,0.169,0.125,0.583,0.594,1
0.607,0.537,0.484,0.82,0.332,0.458,0.137,0.152,0.724,0.61,1
0.271,0.937,0.706,0.9,0.42,0.833,0.041,0.069,0.022,0.264,1
0.096,0.187,0.567,0.072,0.162,0.77,0.463,0.042,0.216,0.056,1
0.363,0.832,0.565,0.797,0.109,0.941,0.106,0.069,0.598,0.242,1
0.065,0.105,0.8,0.149,0.809,0.064,0.051,0.421,0.542,0.065,1
0.681,0.663,0.813,0.395,0.3,0.963,0.066,0.132,0.64,0.421,1
0.709,0.482,0.579,0.703,0.012,0.353,0,0.025,0.91,0.42,1
0.306,0.443,0.335,0.97,0.092,0.355,0,0,0.821,0.162,1
0.955,0.517,0.764,0.6,0.615,0.478,0.329,0.202,0.425,0.955,1
0.949,0.714,0.326,0.168,0.891,0.87,0.065,0,0.755,0.867,1
0.723,0.155,0.667,0.099,0.024,0.194,0.362,0.093,0.455,0.592,1
0.515,0.794,0.626,0.607,0.403,0.785,0.02,0,0.563,0.197,1
0.413,0.489,0.398,0.153,0.234,0.988,0.123,0.038,0.134,0.409,1
0.685,0.291,0.483,0.033,0.036,0.596,0.407,0.137,0.816,0.689,1
0.155,0.166,0.989,0.069,0.184,0.12,0.02,0.011,0.136,0.156,1
0.673,0.246,0.043,0.5,0.452,0.251,0.107,0.018,0.148,0.67,1
0.342,0.017,0.565,0.153,0.043,0.015,0.051,0.027,0.183,0.339,1
0.156,0.534,0.631,0.535,0.832,0.656,0.104,0.088,0.049,0.107,1
0.215,0.07,0.53,0.424,0.358,0.047,0.093,0.163,0.497,0.221,1
0.785,0.274,0.897,0.098,0.032,0.809,0.089,0,0.888,0.521,1
0.677,0.291,0.954,0.011,0.126,0.702,0,0,0.318,0.392,1
0.689,0.318,0.461,0.368,0.365,0.761,0.102,0.309,0.395,0.363,0
0.564,0.772,0.419,0.429,0.864,0.708,0.051,0.077,0.95,0.538,0
0.41,0.804,0.605,0.697,0.328,0.876,0.147,0.111,0.731,0.36,0
0.898,0.699,0.626,0.813,0.237,0.833,0.028,0.281,0.785,0.691,0
0.56,0.53,0.828,0.971,0.889,0.447,0.087,0.137,0.503,0.535,0
0.121,0.079,0.01,0.439,0.46,0.054,0,0.022,0.883,0.121,0
0.463,0.178,0.359,0.045,0.619,0.95,0,0.319,0.527,0.45,0
0.166,0.776,0.483,0.662,0.444,0.851,0.086,0.071,0.082,0.155,0
0.608,0.514,0.055,0.394,0.683,0.507,0,0.102,0.644,0.316,0
0.017,0,0.323,0.443,0.57,0,0.699,0.013,0.335,0.018,0
0.388,0.776,0.64,0.816,0.011,0.966,0.023,0.036,0.91,0.385,0
0.229,0.547,0.498,0.712,0.628,0.631,0,0,0.312,0.076,0
0.224,0.63,0.402,0.344,0.559,0.731,0.109,0.289,0.032,0.218,0
0.725,0.627,0.914,0.074,0.91,0.966,0.011,0.04,0.131,0.677,0
0.818,0.359,0.869,0.817,0.939,0.708,0.087,0.351,0.713,0.693,0
0.507,0.245,0.369,0.232,0.866,0.598,0.478,0.105,0.805,0.379,0
0.655,0.187,0.486,0.639,0.166,0.138,0,0.018,0.945,0.586,0
0.089,0,0.696,0.375,0.168,0.013,0.184,0.408,0.909,0.091,0
0.654,0.256,0.926,0.854,0.384,0.322,0.071,0.09,0.615,0.525,0
0.231,0.228,0.483,0.721,0.401,0.167,0.248,0.424,0.201,0.232,0
0.377,0.315,0.683,0.105,0.725,0.345,0.102,0.083,0.11,0.383,0
0.026,0.137,0.579,0.386,0.229,0.096,0.106,0.028,0.135,0.025,0
0.275,0.855,0.178,0.72,0.049,0.645,0.406,0.079,0.121,0.271,0
0.158,0.047,0.1,0.319,0.396,0.049,0,0,0.55,0.152,0
0.29,0.395,0.72,0.291,0.354,0.705,0.035,0.428,0.735,0.252,0
0.945,0.67,0.146,0.731,0.502,0.932,0.059,0.247,0.245,0.834,0
0.238,0.337,0.243,0.984,0.473,0.198,0.057,0.03,0.914,0.24,0
0.345,0.605,0.398,0.745,0.776,0.72,0.031,0.043,0.559,0.121,0
0.151,0.09,0.897,0.414,0.713,0.074,0.03,0,0.099,0.146,0
0.819,0.359,0.378,0.867,0.7,0.579,0,0.024,0.439,0.818,0
0.772,0.684,0.541,0.819,0.534,0.728,0.011,0.045,0.143,0.775,0
0.932,0.634,0.519,0,0.953,0.885,0.206,0.23,0.758,0.648,0
0.517,0.329,0.232,0.074,0.506,0.492,0.093,0.176,0.46,0.377,0
0.823,0.207,0.553,0.195,0.641,0.791,0.013,0.413,0.061,0.825,0
0.046,0.045,0.378,0.642,0.337,0.063,0.143,0.224,0.871,0.042,0
0.046,0.406,0.332,0.776,0.989,0.273,0.196,0.123,0.274,0.035,0
0.585,0.732,0.96,0.594,0.272,0.44,0.292,0.013,0.127,0.52,0
0.955,0.524,0.382,0.634,0.316,0.538,0.113,0.091,0.646,0.763,0
0.271,0.201,0.704,0.276,0.408,0.271,0.055,0.098,0.041,0.272,0
0.215,0.637,0.532,0.677,0.1,0.851,0.032,0.033,0.122,0.213,0
0.783,0.304,0.871,0.426,0.479,0.382,0.055,0.434,0.566,0.783,0
0.698,0.849,0.498,0.631,0.273,0.928,0.199,0.123,0.806,0.695,0
0.96,0.768,0,0.615,0.611,0.564,0.023,0.045,0.724,0.81,0
0.471,0.3,0.3,0.491,0.057,0.52,0,0,0.616,0.231,0
0.057,0,0.022,0.517,0.479,0,0.371,0.175,0.574,0.055,0
0.259,0.989,0.487,0.769,0.126,0.938,0.283,0.245,0.548,0.101,0
0.139,0.063,0.476,0.39,0.408,0.053,0.135,0.282,0.529,0.106,0
0.894,0.75,0.104,0.468,0.98,0.845,0.23,0.426,0.907,0.536,0
0.069,0.181,0.148,0.085,0.664,0.391,0.221,0.129,0.476,0.043,0
0.381,0.412,0.576,0.759,0.706,0.574,0.011,0.134,0.798,0.222,0
0.703,0.107,0.847,0.045,0.054,0.345,0.072,0.084,0.525,0.703,0
0.435,0.125,0.06,0.139,0.321,0.264,0.137,0.35,0.313,0.296,0
0.038,0,0.815,0.314,0.82,0,0.338,0.077,0.018,0.045,0
0.571,0.188,0.657,0.824,0.535,0.404,0.114,0.011,0.237,0.486,0
0.973,0.952,0.552,0.068,0.212,0.944,0.066,0.098,0.337,0.921,0
0.284,0.052,0.224,0.2,0.75,0.051,0,0.493,0.922,0.28,0
0.232,0.243,0.897,0.694,0.096,0.218,0.049,0.136,0.133,0.233,0
0.229,0.455,0.721,0.815,0.012,0.752,0.02,0.118,0.433,0.049,0
0.501,0.202,0.464,0.245,0.556,0.292,0.218,0.332,0.191,0.502,0
0.911,0.268,0.532,0.326,0.334,0.361,0.028,0.508,0.319,0.831,0
0.998,0.884,0.096,0.897,0.936,0.894,0.047,0.026,0.791,0.937,0
0.588,0.143,0.012,0.813,0.104,0.174,0.057,0.034,0.512,0.588,0
0.83,0.728,0.088,0.53,0,0.454,0.221,0,0.689,0.494,0
1,0.584,0.429,0.825,0.652,0.898,0.081,0.039,0.604,0.998,0
0.063,0.28,0.372,0.776,0.68,0.24,0,0.042,0.318,0.029,0
0.152,0.517,0.209,0.989,0.323,0.637,0.306,0.538,0.089,0.153,0
0.33,0.162,0.138,0.876,0.838,0.296,0.265,0.043,0.699,0.124,0
0.207,0.315,0.104,0.261,0.718,0.285,0.253,0.184,0.259,0.14,0
0.397,0.07,0.104,0.768,0.161,0.079,0.141,0.262,0.355,0.396,0
0.623,0.094,0.147,0.663,0.668,0.128,0.063,0.012,0.542,0.623,0
0.464,0.842,0.12,0.758,0.067,0.901,0.159,0.037,0.702,0.264,0
0.481,0.036,0.246,0.851,0.088,0.07,0.085,0,0.376,0.485,0
0.13,0.136,0.682,0.448,0.513,0.192,0.02,0.251,0.021,0.128,0
0.964,0.395,0.498,0.49,0.218,0.433,0.088,0.051,0.961,0.964,0
0.798,0.401,0.732,0.187,0.442,0.522,0.415,0.013,0.638,0.462,0
0.037,0.571,0.344,0.606,0.371,0.685,0.228,0.28,0,0.037,0
0.653,0.372,0.334,0.239,0.976,0.598,0.073,0.022,0.402,0.521,0
0.685,0.426,0.173,0.579,0.704,0.8,0.104,0.021,0.276,0.55,0
0.413,0.584,0.696,0.304,0.38,0.898,0.102,0.09,0.671,0.414,0
0,0.747,0.579,0.381,0.012,0.785,0.085,0.05,0.895,0,0
0.935,0.754,0.544,0.091,0.698,0.941,0.077,0.228,0.41,0.895,0
0.951,0.772,0.606,0.719,0.827,0.482,0.172,0.03,0.739,0.929,0
0.039,0,0.333,0.241,0.997,0,0.172,0.245,0.172,0.037,0
0.29,0.046,0.237,0.013,0.502,0.033,0.305,0.24,0.792,0.297,0
0.68,0,0.704,0.625,0.717,0.03,0.23,0.218,0.571,0.68,0
0.485,0.254,0.186,0.269,0.117,0.879,0.154,0.281,0.47,0.335,0
0.143,0.293,0.441,0.828,0.78,0.454,0.167,0.077,0.438,0.155,0
0.411,0.291,0.652,0.288,0.299,0.478,0.088,0.334,0.859,0.153,0
0.46,0.406,0.847,0.236,0.063,0.307,0,0,0.848,0.455,0
0.786,0.351,0.506,0.357,0.827,0.634,0.012,0,0.174,0.784,0
0.927,0.452,0.708,0.914,0.483,0.925,0.047,0.092,0.454,0.771,0
0.228,0.55,0.057,0.057,0.28,0.806,0.094,0,0.157,0.228,0
0.696,0.291,0.167,0.935,0.481,0.458,0,0.056,0.856,0.512,0
0.501,0.605,0.875,0.373,0.653,0.749,0.117,0.085,0.074,0.402,0
0.234,0.268,0.606,0.262,0.171,0.374,0.028,0.021,0.323,0.1,0
0.228,0.097,0.422,0.311,0.709,0.187,0.033,0.409,0.289,0.226,0
0.213,0.401,0.022,0.49,0.474,0.297,0.229,0.117,0.076,0.214,0
0.124,0.956,0.989,0.597,0.89,0.882,0.022,0,0,0.123,0
0.733,0.354,0.315,0.184,0.503,0.376,0.106,0.407,0.766,0.738,0
0.804,0.96,0.09,0.988,0.084,0.702,0.069,0.406,0.533,0.56,2
0.381,0.495,0.323,0.306,0.756,0.502,0.19,0,0.974,0.095,2
0.876,0.703,0.509,0.685,0.113,0.617,0,0.293,0.918,0.847,2
0.265,0.193,0.292,0.156,0.193,0.239,0.168,0.303,0.1,0.262,2
0.285,0.246,0.704,0.39,0.29,0.149,0.085,0.144,0.87,0.165,2
0.089,0.354,0.974,0.509,0.781,0.451,0.356,0.174,0.167,0.089,2
0.113,0.11,0.174,0.386,0.417,0.157,0,0.276,0.343,0.041,2
0.318,0.115,0.486,0.214,0.853,0.14,0.088,0.052,0.629,0.175,2
0.344,0.138,0.049,0.749,0.253,0.112,0,0.111,0.098,0.343,2
0.973,0.443,0.903,0.688,0.114,0.773,0.146,0,0.731,0.809,2
0.899,0.637,0,0.176,0.828,0.543,0.041,0.196,0.986,0.584,2
0.055,0.344,0.653,0.775,0.928,0.264,0.033,0,0.174,0.03,2
0.743,0.202,0.552,0.812,0.684,0.87,0.181,0.161,0.512,0.376,2
0.089,0.423,0.284,0.484,0.144,0.32,0.227,0.041,0.548,0.028,2
0.579,0.385,0.099,0.294,0.821,0.397,0.541,0.172,0.964,0.42,2
0.309,0.881,0.116,0.928,0.506,0.676,0.116,0.434,0.836,0.311,2
0.142,0.211,0.253,0.378,0.573,0.848,0.119,0.016,0.312,0.14,2
0.317,0.571,0.047,0.902,0.595,0.803,0.238,0.046,0.645,0.26,2
0.766,0.537,0.954,0.606,0.531,0.767,0.048,0.184,0.289,0.702,2
0.839,0.758,0.683,0.112,0.299,0.743,0.118,0,0.65,0.517,2
0.809,0.779,0.258,0.78,0.355,0.833,0.126,0.06,0.731,0.685,2
0.393,0.176,0.974,0.076,0.765,0.699,0.041,0.253,0.066,0.391,2
0.587,0.567,0.246,0.566,0.302,0.645,0.121,0.536,0.039,0.586,2
0.914,0.815,0.273,0.843,0.709,0.87,0.054,0.335,0.963,0.913,2
0.207,0.703,0.785,0.25,0.052,0.612,0.022,0.161,0.838,0.05,2
0.931,0.968,0.276,0.941,0.234,0.845,0.317,0.316,0.944,0.843,2
0.897,0.374,0.292,0.344,0.592,0.507,0.221,0.112,0.875,0.696,2
0.473,0.923,0.326,1,0.419,0.797,0.035,0.032,0.16,0.342,2
0.26,0.63,0.043,0.082,0.926,0.679,0,0.436,0.408,0.066,2
0.145,0.015,0.363,0.07,0.279,0.017,0,0.074,0.762,0.144,2
0.455,0.339,0.954,0.202,0.452,0.333,0.22,0.23,0.312,0.456,2
0.848,0.476,0.158,0.437,0.094,0.634,0.417,0.092,0.888,0.434,2
0.245,0.028,0.932,0.086,0.924,0.126,0.059,0.054,0.215,0.218,2
0.578,0.666,0.409,0.971,0.79,0.62,0.109,0.063,0.116,0.582,2
0.702,0.461,0.813,0.457,0.17,0.349,0.058,0.115,0.687,0.704,2
0.017,0.076,0.96,0.778,0.1,0.119,0.19,0.211,0.306,0.017,2
0.256,0,0.986,0.649,0.984,0.013,0.039,0,0.907,0.26,2
0.542,0.313,0.71,0.257,0.706,0.201,0.012,0.138,0.307,0.396,2
0.461,0.946,0.58,0.972,0.601,0.988,0.019,0.305,0.691,0.123,2
0.106,0.524,0.19,0.617,0.661,0.839,0.315,0.137,0,0.113,2
0.118,0.409,0.954,0.356,0.534,0.517,0.151,0.099,0.707,0.115,2
0.941,0.56,0.897,0.046,0.432,0.579,0.129,0.093,0.554,0.869,2
0.418,0.822,0.832,0.426,0.864,0.604,0.02,0.02,0.246,0.275,2
0.139,0.401,0.631,0.449,0.342,0.651,0.147,0.117,0.02,0.139,2
0.221,0.574,0.12,0.301,0.207,0.773,0.278,0.077,0.938,0.214,2
0.545,0.728,0.231,0.612,0.383,0.851,0.342,0.206,0.634,0.523,2
0.8,0.893,0.114,0.657,0.987,0.953,0.212,0.152,0.556,0.615,2
0.567,0.085,0.954,0.092,0.787,0.111,0,0.23,0.727,0.412,2
0.758,0.937,0.079,0.826,0.793,0.867,0.175,0.118,0.259,0.49,2
0.242,0.02,0.903,0.031,0.24,0.036,0.166,0.122,0.939,0.247,2
0.612,0.295,0.483,0.646,0.634,0.369,0.012,0.045,0.107,0.61,2
0.323,0.695,0.803,0.038,0.196,0.782,0.069,0.216,0.331,0.318,2
0.656,0.591,0.764,0.197,0.601,0.767,0,0.174,0.179,0.432,2
0.87,0.285,0.316,0.157,0.488,0.485,0.082,0.3,0.366,0.701,2
0.436,0.637,0.96,0.198,0.79,0.548,0.573,0.133,0.317,0.205,2
0.28,0.102,0.692,0.862,0.063,0.121,0.032,0.113,0.381,0.277,2
0.899,0.268,0.926,0.46,0.961,0.226,0.34,0.221,0.751,0.88,2
0.586,0.915,0.696,0.46,0.923,0.854,0.296,0,0.48,0.593,2
0.805,0.89,0.631,0.7,0.22,0.938,0.153,0.263,0.851,0.805,2
0.296,0.684,0.184,0.225,0.687,0.824,0.047,0.065,0.855,0.301,2
0.527,0.188,0.902,0.681,0.761,0.487,0.087,0.02,0.871,0.21,2
0.027,0.264,0.418,0.971,0.237,0.31,0.042,0.015,0,0.026,2
0.406,0.25,0.095,0.673,0.025,0.275,0.063,0.019,0.284,0.325,2
0.793,0.93,0.043,0.138,0.626,0.743,0.033,0.179,0.105,0.788,2
0.256,0.071,0.102,0.365,0.915,0.067,0.072,0.023,0.08,0.259,2
0.787,0.196,0.09,0.558,0.889,0.229,0.199,0.212,0.724,0.788,2
0.608,0.564,0.959,0.169,0.357,0.994,0.016,0.592,0.87,0.548,2
0.819,0.605,0.483,0.957,0,0.463,0.117,0.273,0.544,0.554,2
0.406,0.104,0.884,0.111,0.379,0.107,0.167,0.091,0.122,0.391,2
0.392,0.112,0.443,0.498,0.753,0.106,0.168,0.388,0.066,0.397,2
0.556,0.695,0.245,0.393,0.382,0.478,0.143,0.152,0.149,0.56,2
0.025,0.207,0.683,0.624,0.413,0.117,0.023,0.268,0.215,0.026,2
0.281,0.147,0.483,0.394,0.273,0.281,0.372,0.162,0.301,0.162,2
0.575,0.401,0.819,0.635,0.908,0.322,0.038,0.052,0.363,0.577,2
0.476,0.339,0.989,0.261,0.57,0.463,0.472,0.122,0.524,0.235,2
0.143,0,0.148,0.654,0.523,0,0.086,0.321,0.163,0.144,2
0.322,0.099,0.71,0.531,0.508,0.068,0,0.201,0.273,0.324,2
0.286,0.334,0.462,0.958,0.461,0.285,0.078,0.027,0.916,0.239,2
0.537,0.695,0.412,0.843,0.858,0.598,0.085,0.037,0.515,0.535,2
0.823,0.302,0.842,0.733,0.526,0.212,0.141,0.139,0.684,0.799,2
0.093,0.524,0.731,0.069,0.029,0.994,0,0,0.16,0.094,2
0.69,0.123,0.96,0.451,0.212,0.278,0.48,0.058,0.929,0.666,2
0.587,0.32,0.282,0.94,0.513,0.818,0.063,0.015,0.107,0.531,2
0.406,0.091,0.708,0.644,0.265,0.098,0.416,0.05,0.327,0.406,2
0.984,0.508,0.07,0.753,0.823,0.288,0.07,0.326,0.979,0.952,2
0,0.027,0.568,0.688,0.801,0.047,0.238,0.11,0.997,0,2
0.922,0.272,0.791,0.543,0.682,0.369,0.02,0.076,0.555,0.766,2
0.462,0.12,0.02,0.828,0.724,0.55,0.177,0.018,0.3,0.332,2
0.434,0.026,0.315,0.019,0.505,0.026,0.354,0.1,0.558,0.439,2
0.095,0.059,0.071,0,0.826,0.042,0.027,0.564,0.325,0.095,2
0.244,0.099,0.45,0.623,0.968,0.125,0.155,0.03,0.046,0.242,2
0.393,0.09,0.544,0.375,0.174,0.064,0.132,0.229,0.503,0.396,2
0.262,0.182,0.276,0.434,0.94,0.206,0.074,0.053,0.443,0.261,2
0.512,0.409,0.095,0.334,0.73,0.553,0,0.133,0.207,0.392,2
0.884,0.313,0.984,0.901,0.527,0.574,0.253,0.046,0.182,0.84,2
0.631,0.63,0.289,0.256,0.569,0.579,0,0.248,0.964,0.227,2
0.496,0.662,0.045,0.502,0.779,0.916,0.044,0.057,0.283,0.375,2
0.624,0.332,0.954,0.676,0.626,0.391,0,0.032,0.985,0.324,2
0.642,0.08,0.897,0.131,0.018,0.177,0.237,0.083,0.894,0.415,2
0.991,0.584,0.813,0.537,0.994,0.617,0.306,0.09,0.778,0.892,2
0.319,0.429,0.96,0.622,0.576,0.876,0.128,0.204,0.048,0.249,3
0.215,0.878,0.204,0.422,0.215,0.725,0.24,0.034,0.617,0.209,3
0.65,0.061,0.521,0.323,0.196,0.123,0.402,0.176,0.843,0.502,3
0.954,0.602,0.72,0.399,0.518,0.818,0,0.021,0.305,0.954,3
0.884,0.825,0.274,0.384,0.204,0.72,0.015,0.279,0.553,0.685,3
0.698,0.571,0.483,0.721,0.568,0.417,0.327,0.093,0.393,0.679,3
0.052,0.043,0.576,0.794,0.356,0.132,0,0.023,0.9,0.025,3
0.706,0.567,0.369,0.47,0.776,0.515,0,0,0.28,0.707,3
0.371,0.839,0.497,0.091,0.914,0.711,0,0.143,0.048,0.37,3
0.056,0.801,0.626,0.801,0.711,0.612,0,0.321,0.124,0.017,3
0.283,0.928,0.86,0.476,0.897,0.8,0.302,0.086,0.159,0.287,3
0.088,0.06,0.498,0.504,0.481,0.07,0.015,0.197,0.188,0.079,3
0.161,0.93,0.552,0.901,0.262,0.932,0.027,0,0.478,0.165,3
0,0.065,0.581,0,0.341,0.073,0.019,0.016,0.023,0,3
0.764,0.537,0.36,0.582,0.391,0.691,0.036,0.072,0.349,0.761,3
0.125,0.865,0.912,0.488,0.744,0.764,0.057,0.036,0.947,0.022,3
0.011,0.036,0.79,0.239,0.478,0.023,0,0,0.186,0.011,3
0.242,0.016,0.013,0.99,0.079,0.014,0,0.159,0.714,0.246,3
0.377,0.065,0.381,0.523,0.038,0.212,0.287,0.028,0.856,0.353,3
0.127,0.038,0.589,0.561,0.947,0.076,0.013,0.123,0.167,0.132,3
0.195,0.206,0.972,0.59,0.876,0.237,0,0.564,0.413,0.082,3
0.169,0.325,0.665,0.306,0.974,0.253,0.179,0.465,0.652,0.044,3
0.919,0.641,0.631,0.022,0.275,0.628,0.117,0.029,0.265,0.895,3
0.845,0.1,0.309,0.24,0.962,0.065,0.178,0.033,0.996,0.846,3
0.75,0.372,0.932,0.836,0.289,0.248,0.104,0.143,0.805,0.606,3
0.405,0.196,0.439,0.981,0.475,0.357,0,0.049,0.411,0.41,3
0.179,0.992,0.745,0.87,0.809,0.978,0.109,0.06,0.355,0.034,3
0.766,0.04,0.033,0.473,0.208,0.136,0.028,0.124,0.797,0.765,3
0.089,0.057,0.332,0.699,0.993,0.064,0,0.029,0.98,0.091,3
0.591,0.161,0.167,0.968,0.494,0.239,0.277,0.025,0.381,0.582,3
0.074,0.062,0.268,0.131,0.832,0.084,0.377,0.02,0.737,0.072,3
0.122,0,0.151,0.191,0.91,0,0.217,0.189,0.512,0.122,3
0.441,0.069,0.083,0.717,0.365,0.036,0,0,0.748,0.437,3
0.435,0.149,0.071,0.4,0.377,0.656,0.161,0.24,0.487,0.404,3
0.503,0.571,0.465,0.743,0.845,0.761,0.365,0.15,0.299,0.504,3
0.851,0.359,0.989,0.66,0.612,0.482,0.114,0.103,0.774,0.851,3
0.28,0.268,0.581,0.442,0.03,0.391,0.062,0.061,0.799,0.277,3
