aetPValue,custPValue,dtfPValue,fwbtPValue,lrobPValue,mtPValue,retPValue,revtPValue,runsPValue,stPValue,lable
0.63,0.437,0.49,0.071,0.42,0.403,0.146,0.196,0.87,0.373,1
0.54,0.452,0,0.429,0.55,0.369,0,0.213,0.914,0.289,1
0.11,0.387,0.731,0.893,0.249,0.633,0.11,0,0.81,0.013,1
0.234,0.547,0.985,0.414,0.134,0.67,0.011,0.149,0.046,0.234,1
0.682,0.257,0.673,0.914,0.877,0.381,0.559,0.243,0.383,0.683,1
0.358,0.355,0.937,0.426,0.827,0.424,0.093,0.071,0.151,0.246,1
0.429,0.486,0.834,0.063,0.204,0.569,0,0.171,0.4,0.258,1
0.227,0.403,0.345,0.405,0.169,0.785,0.08,0.042,0.063,0.167,1
0.485,0.244,0.451,0.456,0.51,0.545,0.152,0.145,0.846,0.486,1
0.977,0.877,0.302,0.866,0.919,0.8,0.037,0.213,0.966,0.846,1
0.122,0.181,0.472,0.797,0.375,0.159,0.098,0.158,0.471,0.069,1
0.29,0.055,0.234,0,0.029,0.037,0.266,0.043,0.971,0.29,1
0.192,0.076,0.279,0.042,0.539,0.102,0.01,0.233,0.098,0.192,1
0.346,0.714,0.378,0.329,0.648,0.914,0.012,0,0.098,0.346,1
0.648,0.502,0.899,0.159,0.595,0.62,0.047,0.085,0.675,0.493,1
0.771,0.387,0.462,0.945,0.396,0.275,0.215,0.53,0.812,0.498,1
0.289,0.299,0.178,0.058,0.056,0.768,0.236,0.034,0.079,0.187,0
0.594,0.164,0.155,0.102,0.894,0.511,0.046,0.053,0.026,0.594,0
0.256,0.544,0.152,0.325,0.282,0.915,0.069,0,0.413,0.058,0
0.218,0.074,0.761,0.487,0.145,0.071,0.119,0.138,0.079,0.221,0
0.739,0.103,0.426,0.645,0.582,0.079,0.038,0.013,0.911,0.739,0
0.528,0.311,0.859,0.834,0.878,0.221,0.046,0.371,0.58,0.352,0
0.248,0.287,0.737,0.64,0.934,0.183,0,0.126,0.385,0.125,0
0.407,0.569,0.985,0.894,0.892,0.883,0.281,0.146,0.863,0.116,0
0.624,0.355,0.451,0,0.718,0.396,0.151,0.126,0.963,0.466,0
0.328,0.531,0.334,0.637,0.621,0.801,0.117,0.47,0.976,0.328,0
0.493,0.5,0.514,0.495,0.54,0.457,0.098,0.055,0.72,0.401,0
0.081,0.431,0.737,0.456,0.594,0.51,0,0.249,0.371,0.053,0
0.131,0.034,0.917,0.144,0.449,0.123,0.106,0.155,0.782,0.062,0
0.63,0.288,0.899,0.203,0.087,0.345,0.144,0.238,0.289,0.631,0
0.023,0.059,0.273,0.609,0.753,0.099,0.12,0.059,0.936,0.023,0
0.719,0.355,0.355,0.028,0.186,0.712,0.122,0.175,0.781,0.496,0
0.618,0.042,0.935,0.093,0.573,0.228,0.044,0.065,0.824,0.618,0
0.024,0.081,0.026,0.877,0.43,0.313,0.064,0.031,0.653,0,0
0.362,0.114,0.221,0.314,0.179,0.101,0.191,0.012,0.414,0.304,0
0.043,0.034,0.038,0.046,0.077,0.11,0.191,0.215,0.2,0.043,0
0.026,0.043,0.112,0.308,0.492,0.021,0,0.229,0.588,0.026,0
0.508,0.165,0.154,0.044,0.22,0.499,0,0,0.537,0.325,0
0.587,0.321,0.486,0.633,0.427,0.869,0.167,0.221,0.986,0.438,0
0.924,0.908,0.644,0.891,0.232,0.699,0.091,0.264,0.473,0.793,0
0.498,0.071,0.024,0.417,0.022,0.064,0.158,0.169,0.152,0.499,0
0.72,0.715,0.368,0.934,0.435,0.659,0.089,0.11,0.405,0.353,0
0.473,0.771,0.443,0.777,0.063,0.797,0.049,0,0.726,0.203,0
0.997,0.63,0.773,0.857,0.535,0.452,0.095,0.287,0.719,0.978,0
0.445,0.305,0.314,0.244,0.484,0.934,0.018,0.049,0.012,0.444,0
0.434,0.651,0.785,0.687,0.469,0.417,0.227,0.278,0.21,0.315,0
0.08,0.675,0.869,0.012,0.459,0.633,0.218,0.219,0.416,0.019,0
0.358,0.058,0.886,0.435,0.714,0.038,0.142,0.079,0.788,0.359,0
0.194,0.246,0.385,0.996,0.023,0.527,0.185,0.191,0.028,0.194,0
0.945,0.814,0.352,0.131,0.717,0.865,0.143,0.124,0.822,0.742,0
0.839,0.259,0.919,0.989,0.121,0.647,0.106,0.19,0.302,0.806,0
0.598,0.68,0.51,0.05,0.251,0.749,0.038,0.176,0.301,0.597,0
0.336,0,0.783,0.155,0.535,0,0,0.065,0.915,0.336,0
0.788,0.227,0.217,0.605,0.497,0.228,0,0.123,0.785,0.691,0
0.253,0.909,0.101,0.89,0.253,0.698,0.058,0.345,0.303,0.194,0
0.524,0.237,0.394,0.624,0.578,0.196,0.228,0.01,0.303,0.461,0
0.029,0.062,0.667,0.125,0.726,0.046,0.146,0.013,0.343,0.029,0
0.491,0.287,0.547,0.807,0.795,0.268,0.046,0.069,0.632,0.274,0
0.484,0.024,0.063,0.608,0.981,0.027,0.095,0.296,0.274,0.483,0
0.314,0.305,0.95,0.809,0.881,0.308,0.036,0.037,0.8,0.313,0
0.216,0.029,0.425,0.466,0.916,0.065,0.324,0.045,0.494,0.216,0
0.245,0.145,0.03,0.223,0.167,0.216,0.047,0.049,0.72,0.2,0
0.957,0.888,0.43,0.688,0.748,0.826,0.335,0.013,0.594,0.944,0
0.88,0.453,0.854,0.732,0.518,0.604,0.02,0.083,0.913,0.88,0
0.776,0.186,0.614,0.614,0.535,0.146,0.092,0.095,0.608,0.709,0
0.334,0.912,0.857,0.993,0.651,0.776,0.011,0.173,0.205,0.332,0
0.124,0.634,0.321,0.079,0.732,0.693,0.298,0.174,0.129,0.079,0
0.727,0.759,0.342,0.758,0.528,0.777,0.083,0.106,0.424,0.453,0
0.855,0.379,0.394,0.543,0.696,0.471,0.108,0.037,0.189,0.803,0
0.157,0,0.965,0.356,0.406,0.013,0.09,0.024,0.728,0.157,0
0.556,0.157,0.311,0.196,0.586,0.164,0.212,0.075,0.406,0.419,0
0.951,0.495,0.922,0.467,0.763,0.608,0.253,0.173,0.35,0.951,0
0.924,0.052,0.751,0.267,0.778,0.247,0.062,0.088,0.949,0.924,0
0.313,0.626,0.783,0.118,0.988,0.924,0.362,0.093,0.533,0.161,0
0.95,0.67,0.725,0.741,0.905,0.811,0.019,0.029,0.341,0.833,0
0.732,0.936,0.279,0.811,0.839,0.948,0.041,0,0.214,0.495,0
0.363,0.05,0.455,0.785,0.919,0.065,0.101,0.211,0.878,0.259,0
0.191,0.408,0.944,0.97,0.057,0.466,0.24,0.064,0.765,0.085,0
0.933,0.515,0.449,0.798,0.651,0.817,0.424,0.055,0.586,0.743,0
0.825,0.393,0.144,0.822,0.208,0.564,0.052,0.036,0.689,0.616,0
0.127,0.503,0.299,0.113,0.788,0.567,0.316,0.238,0.898,0.022,0
0.784,0.822,0.032,0.89,0.658,0.566,0.228,0.086,0.239,0.562,0
0.648,0.659,0.699,0.256,0.261,0.673,0.123,0.077,0.746,0.302,0
0.012,0.134,0.99,0.387,0.631,0.169,0.128,0.1,0.088,0.012,0
0.68,0.801,0.837,0.71,0.169,0.628,0.26,0.184,0.581,0.536,0
0.641,0.376,0.486,0.028,0.641,0.711,0.036,0.046,0.614,0.264,0
0.354,0.221,0.671,0.172,0.025,0.969,0.141,0.207,0.024,0.354,0
0.391,0.148,0.889,0.914,0.409,0.195,0.145,0.023,0.993,0.391,0
0.809,0.207,0.299,0.621,0.425,0.247,0,0.089,0.591,0.771,0
0.602,0.681,0.055,0.901,0.403,0.902,0.049,0.065,0.909,0.285,0
0.821,0.482,0.735,0.489,0.555,0.537,0.106,0.266,0.842,0.821,0
0.733,0.047,0.8,0.031,0.438,0.121,0.094,0.128,0.488,0.734,0
0.418,0.268,0.436,0.255,0.163,0.748,0,0.017,0.818,0.169,0
0.818,0.44,0.055,0.06,0.655,0.889,0.022,0.049,0.309,0.818,0
0.211,0.961,0.802,0.871,0.296,0.954,0.055,0.049,0.353,0.105,0
0.955,0.855,0.197,0.998,0.741,0.595,0.195,0.106,0.934,0.757,0
0.06,0.215,0.221,0.155,0.777,0.414,0.544,0.379,0.245,0.014,0
0.297,0.07,0.392,0.14,0.744,0.133,0.114,0.191,0.313,0.297,0
0.651,0.978,0.709,0.683,0.453,0.921,0.218,0.021,0.739,0.236,0
0.769,0.863,0.704,0.96,0.964,0.723,0.154,0.027,0.098,0.766,0
0.28,0.09,0.035,0.931,0.663,0.058,0.038,0.022,0.968,0.278,0
0.917,0.581,0.254,0.521,0.692,0.634,0.227,0.484,0.631,0.782,0
0.13,0.491,0.116,0.157,0.134,0.555,0,0.01,0.361,0.03,0
0.229,0.411,0.859,0.531,0.023,0.366,0.364,0,0.048,0.231,0
0.624,0.122,0.699,0.737,0.716,0.077,0.044,0.127,0.292,0.624,0
0.241,0.149,0.575,0.485,0.59,0.194,0.379,0.223,0.464,0.146,0
0.895,0.498,0.877,0.72,0.754,0.721,0.024,0.035,0.39,0.664,0
0.989,0.708,0.229,0.225,0.095,0.762,0.105,0.229,0.678,0.902,0
0.401,0,0.365,0.048,0.122,0.042,0.04,0.343,0.218,0.399,0
0.345,0.312,0.889,0.626,0.35,0.444,0.05,0.104,0.798,0.133,0
0.661,0.646,0.294,0.433,0.18,0.621,0.115,0.102,0.215,0.482,0
0.445,0.506,0.742,0.028,0.367,0.387,0.084,0.38,0.392,0.444,0
0.987,0.499,0.042,0.127,0.649,0.525,0.032,0.289,0.868,0.895,0
0.257,0.114,0.234,0.57,0.249,0.144,0.019,0.063,0.542,0.122,0
0.609,0.095,0.859,0.316,0.29,0.216,0.28,0.107,0.782,0.609,0
0.803,0.272,0.294,0.756,0.513,0.214,0.184,0.109,0.666,0.802,0
0.077,0.595,0.167,0.481,0.812,0.756,0.088,0.013,0.111,0.077,2
0.722,0.703,0.257,0.919,0.589,0.832,0.023,0.042,0.249,0.656,2
0.679,0.634,0.635,0.341,0.84,0.413,0.135,0.017,0.871,0.295,2
0.994,0.664,0.394,0.065,0.742,0.625,0.094,0.036,0.593,0.95,2
0.626,0.106,0.526,0.147,0.19,0.234,0,0.106,0.767,0.626,2
0.402,0.48,0.332,0.766,0.517,0.69,0.066,0.245,0.4,0.402,2
0.133,0.115,0.732,0.441,0.958,0.194,0,0.195,0.618,0.119,2
0.833,0.761,0.894,0.646,0.541,0.845,0.059,0.355,0.293,0.833,2
0.977,0.368,0.99,0.103,0.998,0.466,0.081,0,0.949,0.905,2
0.272,0.621,0.239,0.266,0.808,0.761,0,0.051,0.119,0.186,2
0.437,0.218,0.257,0.014,0.811,0.196,0.072,0.013,0.184,0.437,2
0.023,0.221,0.954,0.173,0.043,0.196,0,0.25,0,0.023,2
0.052,0.114,0.069,0.631,0.18,0.113,0.069,0.031,0.012,0.051,2
0.536,0.158,0.476,0.787,0.938,0.448,0.147,0.026,0.396,0.262,2
0.078,0.443,0.273,0.774,0.023,0.523,0.037,0.129,0.974,0.035,2
0.525,0.07,0.48,0.501,0.845,0.194,0.073,0.042,0.533,0.524,2
0.482,0.611,0.849,0.98,0.95,0.411,0.132,0.103,0.839,0.269,2
0.02,0,0.81,0.767,0.096,0,0.141,0.037,0.255,0.021,2
0.083,0.075,0.604,0.688,0.137,0.062,0.184,0.146,0.643,0.082,2
0.337,0.053,0.276,0.358,0.053,0.055,0.554,0.28,0.055,0.337,2
0.28,0.107,0.245,0.607,0.119,0.061,0.097,0.031,0.543,0.28,2
0.22,0.362,0.773,0.915,0.389,0.302,0.157,0.039,0.321,0.098,2
0.389,0.542,0.849,0.561,0.837,0.73,0,0.097,0.957,0.258,2
0.644,0.251,0.272,0.714,0.653,0.594,0.145,0.067,0.44,0.397,2
0.674,0.497,0.541,0.082,0.212,0.792,0.031,0.282,0.7,0.674,2
0.97,0.783,0.417,0.954,0.696,0.669,0.083,0.165,0.998,0.97,2
0.815,0.713,0.49,0.948,0.382,0.797,0.061,0.313,0.375,0.815,2
0.032,0.102,0.296,0.31,0.792,0.087,0.079,0.052,0.258,0.032,2
0.729,0.197,0.192,0.437,0.247,0.115,0.035,0,0.62,0.729,2
0.852,0.205,0.012,0.464,0.44,0.208,0.062,0.02,0.374,0.853,2
0.621,0.528,0.034,0.77,0.349,0.565,0.011,0.012,0.982,0.281,2
0.563,0.369,0.514,0.396,0.487,0.426,0.258,0.206,0.907,0.228,2
0.048,0.394,0.446,0.725,0.177,0.305,0.032,0.163,0.486,0.016,2
0.321,0.752,0.965,0.787,0.781,0.643,0.284,0.168,0.799,0.106,2
0.338,0.383,0.414,0.901,0.143,0.685,0.173,0.12,0.085,0.299,2
0.06,0.687,0.549,0.621,0.581,0.618,0.038,0.02,0.907,0.06,2
0.266,0,0.275,0.824,0.226,0,0,0.193,0.562,0.265,2
0.061,0.275,0.929,0.857,0.804,0.489,0.28,0.205,0.302,0.061,2
0.999,0.677,0.057,0.75,0.801,0.781,0,0.126,0.532,0.984,2
0.2,0.429,0.457,0.55,0.859,0.316,0.095,0.017,0.283,0.183,2
0.645,0.185,0.263,0.838,0.021,0.151,0.223,0.34,0.447,0.643,2
0.166,0.437,0.37,0.018,0.155,0.604,0.035,0.319,0.354,0.046,2
0.393,0.11,0.403,0.025,0.316,0.346,0.071,0.477,0.967,0.306,2
0.427,0.015,0.582,0.332,0.771,0.05,0.185,0.093,0.447,0.426,2
0.77,0.548,0.814,0.014,0.142,0.381,0.147,0.42,0.963,0.77,2
0.544,0.381,0.504,0.73,0.849,0.471,0.015,0,0.133,0.543,2
0.328,0.051,0.522,0.052,0.648,0.038,0.024,0.119,0.389,0.328,2
0.742,0.025,0.344,0.194,0.414,0.154,0,0.017,0.726,0.744,2
0.733,0.484,0.545,0.343,0.979,0.791,0.168,0.064,0.526,0.361,2
0.018,0.324,0.877,0.334,0.802,0.317,0.087,0.076,0.015,0.018,2
0.347,0.512,0.81,0.636,0.281,0.806,0.022,0.218,0.32,0.16,2
0.247,0.083,0.13,0.201,0.399,0.103,0.094,0.314,0.08,0.247,2
0.844,0.257,0.69,0.893,0.057,0.564,0.026,0.028,0.876,0.778,2
0.071,0.913,0.293,0.479,0.703,0.942,0.186,0.267,0.89,0.051,2
0.223,0.052,0.248,0.5,0.025,0.579,0.063,0.192,0.859,0.042,2
0.099,0.03,0.066,0.778,0.545,0.03,0.117,0.027,0.737,0.098,2
0.669,0.5,0.82,0.022,0.518,0.991,0.131,0.127,0.943,0.439,2
0.829,0.595,0.092,0.558,0.316,0.701,0.142,0.219,0.862,0.554,2
0.473,0.533,0.29,0.16,0.242,0.494,0.063,0.013,0.787,0.337,2
0.021,0.031,0.626,0.807,0.638,0.027,0.17,0.341,0,0.021,2
0.291,0.23,0.93,0.152,0.084,0.133,0.201,0.059,0.081,0.29,2
0.829,0.681,0.949,0.953,0.313,0.747,0.191,0.071,0.611,0.426,2
0.589,0.683,0.348,0.402,0.376,0.822,0.333,0.115,0.516,0.46,2
0.47,0.331,0.22,0.54,0.846,0.595,0.049,0.069,0.91,0.19,2
0.899,0.508,0.191,0.924,0.361,0.646,0.06,0.018,0.632,0.898,2
0.735,0.407,1,0.246,0.142,0.452,0.023,0.053,0.823,0.394,2
0.034,0.057,0.869,0.214,0.791,0.174,0.017,0.517,0.308,0.034,2
0.191,0.099,0.676,0.023,0.545,0.107,0.052,0.132,0.581,0.152,2
0.381,0.839,0.709,0.905,0.82,0.591,0.042,0.044,0.963,0.379,2
0.248,0.388,0.436,0.658,0.726,0.313,0.131,0.02,0.12,0.248,2
0.229,0.159,0.178,0.315,0.423,0.126,0.14,0.531,0.878,0.091,2
0.684,0.709,0.788,0.285,0.652,0.547,0.075,0.202,0.789,0.684,2
0.307,0.456,0.626,0.836,0.518,0.581,0.096,0,0.137,0.199,2
0.97,0.871,0.107,0.065,0.279,0.903,0.06,0.112,0.988,0.727,2
0.244,0.886,0.104,0.799,0.527,0.947,0.17,0.165,0.115,0.244,2
0.401,0.623,0.308,0.967,0.051,0.489,0.11,0.111,0.635,0.345,2
0.229,0.046,0.78,0.021,0.209,0.057,0.242,0.087,0.448,0.184,2
0.126,0.887,0.449,0.983,0.528,0.932,0.13,0.048,0.096,0.126,2
0.018,0.347,0.46,0.528,0.562,0.437,0,0.137,0.023,0.018,2
0.881,0.603,0.219,0.443,0.495,0.404,0.473,0.298,0.873,0.762,2
0.292,0.052,0.288,0.454,0.644,0.235,0.187,0.087,0.205,0.291,2
0.731,0.742,0.547,0.264,0.918,0.667,0.179,0.015,0.085,0.724,2
0.615,0.01,0.145,0,0.389,0.081,0.203,0.03,0.268,0.614,2
0.656,0.619,0.709,0.821,0.923,0.643,0.017,0.036,0.29,0.656,2
0.241,0.144,0.754,0.931,0.527,0.197,0.23,0.142,0.503,0.24,2
0.68,0.974,0.161,0.961,0.898,0.814,0.135,0.058,0.363,0.68,2
0.109,0.139,0.28,0.091,0.282,0.162,0.051,0,0.428,0.11,2
0.389,0.875,0.428,0.735,0.366,0.949,0.298,0.162,0.123,0.39,2
0.746,0.131,0.412,0.368,0.015,0.52,0.046,0.054,0.616,0.435,2
0.066,0.142,0.412,0.064,0.305,0.403,0.089,0.065,0.017,0.066,2
0.352,0.03,0.21,0.513,0.187,0.034,0.155,0.027,0.823,0.352,2
0.963,0.275,0.879,0.18,0.383,0.933,0.392,0.297,0.516,0.859,2
0.023,0.023,0.048,0.681,0.74,0.019,0.085,0.119,0.698,0.023,2
0.806,0.036,0.98,0.699,0.349,0.194,0.301,0.254,0.831,0.74,2
0.175,0.516,0.378,0.717,0.385,0.771,0.062,0,0.836,0.093,2
0.198,0.193,0,0.913,0.951,0.247,0.016,0.198,0.092,0.197,2
0.94,0.381,0.49,0.499,0.668,0.422,0.105,0.256,0.77,0.8,2
0.877,0.242,0.825,0.789,0.82,0.405,0.112,0.069,0.807,0.764,2
0.271,0.173,0.72,0.148,0.59,0.152,0,0.226,0.894,0.174,2
0.824,0.548,0.198,0.185,0.445,0.445,0.057,0.049,0.926,0.467,2
0.737,0.101,0.17,0.628,0.97,0.167,0.051,0,0.895,0.738,3
0.583,0.243,0.083,0.905,0.823,0.489,0.152,0.078,0.243,0.502,3
0.092,0.095,0.396,0.238,0.038,0.074,0.189,0.302,0.379,0.059,3
0.101,0.243,0,0.24,0.252,0.308,0.06,0.011,0.619,0.101,3
0.344,0.899,0.109,0.391,0.589,0.928,0.183,0.235,0.966,0.202,3
0.461,0.137,0.884,0.723,0.997,0.264,0.016,0.061,0.299,0.256,3
0.413,0.951,0.694,0.947,0.864,0.892,0.203,0.142,0.487,0.182,3
0.652,0.621,0.39,0.49,0.53,0.883,0.359,0.495,0.176,0.467,3
0.897,0.758,0.573,0.501,0.584,0.739,0.328,0.311,0.537,0.897,3
0.572,0.218,0.914,0.745,0.946,0.184,0.018,0.02,0.967,0.367,3
0.731,0.482,0.644,0.688,0.919,0.895,0.082,0.086,0.455,0.491,3
0.588,0.717,0.775,0.396,0.941,0.885,0.172,0.104,0.776,0.309,3
0.257,0.57,0.478,0.917,0.228,0.991,0.012,0.116,0.612,0.176,3
0.804,0.622,0.646,0.866,0.399,0.539,0.151,0.12,0.601,0.422,3
0.301,0.421,0.205,0.559,0.87,0.577,0.223,0.036,0.809,0.267,3
0.571,0.388,0.436,0.694,0.975,0.847,0.042,0.157,0.041,0.571,3
0.181,0.833,0.498,0.954,0.504,0.866,0.168,0.068,0.999,0.182,3
0.81,0.884,0.047,0.826,0.165,0.908,0.099,0.034,0.278,0.586,3
0.263,0.679,0.106,0.331,0.748,0.936,0.024,0.238,0.909,0.262,3
0.301,0.143,0.621,0.048,0.755,0.089,0,0,0.196,0.302,3
0.548,0.845,0.414,0.942,0.633,0.806,0.063,0.198,0.743,0.548,3
0.579,0.499,0.146,0.976,0.07,0.56,0.025,0.097,0.982,0.312,3
0.295,0.067,0.342,0.836,0.019,0.089,0.07,0.227,0.302,0.294,3
0.393,0.092,0.641,0.154,0.9,0.134,0.016,0.031,0.468,0.393,3
0.013,0.014,0.128,0.157,0.645,0.052,0,0,0.433,0.013,3
0.986,0.827,0.907,0.945,0.105,0.861,0.013,0.013,0.92,0.804,3
0.719,0.736,0.049,0.835,0.211,0.639,0.169,0.123,0.359,0.576,3
0.315,0.535,0.456,0.451,0.378,0.518,0.032,0.115,0.905,0.314,3
0.895,0.263,0.713,0.584,0.95,0.487,0,0.028,0.966,0.666,3
0.883,0.891,0.405,0.873,0.349,0.958,0.196,0.22,0.773,0.608,3
0.32,0.219,0.96,0.335,0.904,0.198,0.149,0.252,0.647,0.321,3
0.996,0.416,0.837,0.825,0.375,0.882,0.218,0.111,0.584,0.942,3
0.459,0.436,0.518,0.884,0.328,0.331,0.321,0.183,0.664,0.254,3
0.677,0.283,0.586,0.04,0.502,0.328,0.023,0,0.979,0.453,3
