aetPValue,custPValue,dtfPValue,fwbtPValue,lrobPValue,mtPValue,retPValue,revtPValue,runsPValue,stPValue,lable
0.28,0.176,0.896,0.746,0.173,0.814,0.013,0.366,0.667,0.279,3
0.684,0.272,0.672,0.142,0.728,0.978,0.064,0.039,0.101,0.568,3
0.57,0.524,0.905,0.152,0.33,0.938,0.317,0.174,0.936,0.18,3
0.781,0.127,0.677,0.948,0.359,0.216,0.278,0.183,0.49,0.641,3
0.099,0.682,0.782,0.587,0.603,0.818,0.021,0.171,0.807,0.076,3
0.203,0.566,0.794,0.681,0.054,0.525,0.071,0.086,0.805,0.111,3
0.466,0.559,0.791,0.155,0.42,0.8,0.542,0.149,0.708,0.47,3
0.497,0.175,0.06,0.699,0.591,0.116,0.067,0.032,0.774,0.318,3
0.527,0.224,0.748,0.056,0.726,0.679,0.142,0.099,0.271,0.519,3
0.088,0.175,0.609,0.574,0.789,0.149,0.081,0.05,0.511,0.088,3
0.704,0.655,0.161,0.199,0.4,0.538,0.051,0.299,0.139,0.682,3
0.576,0.332,0.796,0.728,0.824,0.54,0.166,0.117,0.268,0.577,3
0.478,0.444,0.589,0.954,0.551,0.635,0.167,0.123,0.384,0.181,3
0.122,0.598,0.255,0.816,0.235,0.64,0.14,0.05,0.865,0.082,3
0.9,0.426,0.825,0.288,0.495,0.651,0.136,0.171,0.266,0.767,3
0.343,0.213,0.789,0.104,0.709,0.203,0.02,0.101,0.204,0.345,3
0.419,0.054,0.333,0.652,0.634,0.095,0.439,0.027,0.41,0.42,3
0.535,0.343,0.165,0.829,0.967,0.212,0.023,0.076,0.452,0.459,3
0.402,0.305,0.88,0.404,0.825,0.21,0.079,0.016,0.098,0.402,3
0.737,0.796,0.592,0.605,0.325,0.916,0.224,0.436,0.302,0.72,3
0.756,0.265,0.227,0.597,0.452,0.43,0.013,0.196,0.832,0.432,3
0.517,0.425,0.218,0.113,0.36,0.298,0.026,0.014,0.317,0.301,3
0.755,0.879,0.825,0.404,0.362,0.901,0.089,0.243,0.349,0.722,3
0.096,0.1,0.727,0.077,0.573,0.183,0.269,0.117,0.507,0.042,3
0.085,0.826,0.585,0.917,0.757,0.931,0,0.048,0.036,0.085,3
0.392,0.459,0.154,0.538,0.728,0.782,0.116,0.025,0.693,0.392,3
0.274,0.675,0.974,0.731,0.135,0.588,0.015,0.201,0.575,0.152,3
0.297,0.1,0.557,0.044,0.417,0.189,0.504,0.144,0.612,0.23,3
0.557,0.176,0.33,0.163,0.295,0.176,0.318,0.202,0.765,0.552,3
0.667,0.587,0.806,0.019,0.254,0.787,0.06,0.23,0.358,0.574,3
0.365,0.084,0.022,0.158,0.092,0.06,0,0,0.16,0.365,3
0.952,0.672,0.048,0.926,0.852,0.552,0.363,0.196,0.591,0.833,3
0.113,0.038,0.351,0.027,0.47,0.051,0.085,0.025,0.428,0.113,3
0.992,0.118,0.093,0.598,0.18,0.426,0.074,0.018,0.919,0.93,3
0.247,0.64,0.493,0.784,0.876,0.794,0.099,0.028,0.043,0.249,3
0.754,0.809,0.505,0.349,0.757,0.847,0.093,0.017,0.338,0.754,3
0.134,0.767,0.602,0.765,0.595,0.913,0.197,0.023,0.599,0.037,3
0.192,0.71,0.101,0.992,0.218,0.645,0,0.104,0.012,0.191,3
0.68,0.094,0.019,0.675,0.304,0.128,0.164,0.068,0.885,0.68,3
0.625,0.545,0.459,0.081,0.547,0.423,0.112,0.035,0.203,0.531,3
0.782,0.414,0.57,0.803,0.175,0.301,0.318,0.415,0.699,0.785,3
0.794,0.431,0.503,0.36,0.628,0.482,0.057,0.203,0.592,0.477,3
0.794,0.116,0.111,0.723,0.59,0.435,0.099,0.222,0.791,0.708,3
0.044,0.442,0.298,0.503,0.779,0.477,0.174,0.173,0.719,0,3
0.954,0.458,0.536,0.751,0.865,0.391,0.023,0.039,0.808,0.803,3
0.195,0.192,0.081,0.661,0.39,0.167,0.115,0.057,0.123,0.196,3
0.508,0.094,0.897,0.91,0.993,0.089,0.034,0.033,0.991,0.507,3
0.019,0.108,0.199,0.707,0.682,0.145,0.082,0.063,0.724,0.019,3
0.936,0.891,0.17,0.831,0.148,0.782,0.096,0.015,0.533,0.665,3
0.383,0.435,0.19,0.284,0.951,0.338,0.165,0.191,0.484,0.382,3
0.738,0.429,0.133,0,0.774,0.958,0.123,0.424,0.657,0.326,3
0.214,0.631,0.913,0.604,0.668,0.677,0.052,0.22,0.026,0.212,3
0.041,0.112,0.489,0.42,0.972,0.101,0.176,0,0.095,0.04,3
0.724,0.177,0.856,0.981,0.718,0.186,0.014,0.022,0.923,0.722,3
0.798,0.558,0.916,0.786,0.652,0.586,0.058,0.11,0.679,0.552,3
0.434,0.296,0.068,0.442,0.167,0.416,0.192,0.264,0.357,0.434,3
0.312,0.175,0.915,0.087,0.773,0.392,0.3,0.123,0.526,0.309,3
0.829,0.233,0.137,0.659,0.581,0.262,0,0.365,0.876,0.73,3
0.96,0.341,0.887,0.402,0.805,0.51,0.219,0.025,0.902,0.744,3
0.696,0.869,0.663,0.216,0.853,0.707,0.397,0.034,0.553,0.297,3
0.961,0.634,0.659,0.777,0.818,0.731,0.045,0.098,0.572,0.895,3
0.742,0.641,0.324,0.364,0.52,0.97,0.044,0.103,0.071,0.744,3
0.23,0.594,0.64,0.053,0.807,0.839,0.03,0.306,0.357,0.109,3
0.497,0.32,0.124,0.181,0.209,0.335,0.013,0.078,0.227,0.472,3
0.779,0.153,0.242,0.493,0.551,0.158,0.012,0.044,0.93,0.779,3
0.774,0.794,0.935,0.824,0.742,0.814,0.275,0.102,0.406,0.514,3
0.711,0.534,0.362,0.392,0.654,0.672,0.029,0.32,0.727,0.331,3
0.69,0.377,0.072,0.172,0.354,0.913,0.126,0.073,0.642,0.328,3
0.099,0.247,0.843,0.13,0.722,0.317,0,0,0.605,0.042,3
0.342,0.395,0.422,0.16,0,0.32,0.152,0.312,0.644,0.226,3
0.764,0.59,0.703,0.124,0.296,0.396,0.043,0.1,0.873,0.766,3
0.63,0.942,0.88,0.431,0.934,0.926,0.029,0,0.794,0.332,3
0.267,0.476,0.178,0.658,0.028,0.711,0.147,0.063,0.054,0.268,3
0.675,0.577,0.865,0.926,0.406,0.768,0.178,0.178,0.722,0.374,3
0.144,0.298,0.893,0.934,0.396,0.3,0,0.418,0.107,0.144,3
0.912,0.534,0.591,0.08,0.949,0.564,0,0.325,0.458,0.73,3
0.513,0.129,0.422,0.197,0,0.124,0,0.224,0.983,0.393,3
0,0.153,0.378,0.65,0.904,0.19,0.15,0.237,0.04,0,3
0.535,0.244,0.933,0.773,0.843,0.516,0.274,0.026,0.682,0.388,3
0.827,0.648,0.986,0.239,0.437,0.703,0.046,0.294,0.079,0.827,3
0.105,0.014,0.736,0.869,0.624,0.021,0.337,0.187,0.6,0.106,3
0.359,0.437,0.741,0.774,0.593,0.422,0.37,0.052,0.188,0.327,3
0.43,0.026,0.036,0.27,0.465,0.034,0.101,0.128,0.844,0.427,3
0.188,0.06,0.291,0.62,0.497,0.057,0.108,0.211,0.751,0.188,3
0.937,0.775,0.811,0.905,0.579,0.983,0.061,0.119,0.508,0.938,3
0.488,0.946,0.936,0.272,0.449,0.932,0.066,0.105,0.778,0.229,3
0.17,0.153,0.893,0.691,0.331,0.154,0.201,0.263,0.627,0.13,3
0.371,0.795,0.888,0.025,0.809,0.811,0.256,0.147,0.788,0.16,3
0.447,0.464,0.039,0.161,0.414,0.606,0.082,0.036,0.32,0.282,3
0.172,0.811,0.848,0.927,0.369,0.826,0,0.217,0.151,0.084,3
0.607,0.598,0.316,0.52,0.753,0.807,0.117,0.394,0.807,0.554,3
0,0.039,0.45,0.364,0.642,0.147,0.437,0.096,0.122,0,3
0.304,0.291,0.428,0.099,0.119,0.934,0.197,0.066,0.958,0.08,3
0.32,0.107,0.925,0.159,0.936,0.242,0.026,0.013,0.581,0.188,3
0.935,0.696,0.521,0.933,0.482,0.683,0.228,0.285,0.236,0.92,3
0.013,0.026,0.392,0.902,0.944,0.023,0.678,0.206,0.075,0.013,3
