aetPValue,custPValue,dtfPValue,fwbtPValue,lrobPValue,mtPValue,retPValue,revtPValue,runsPValue,stPValue,lable
0.241,0.258,0.237,0.451,0.524,0.221,0.156,0.069,0.918,0.242,1
0.23,0,0.697,0.273,0.139,0.038,0.012,0.05,0.142,0.231,1
0.105,0.038,0.895,0.284,0.776,0.052,0.153,0.178,0.522,0.106,1
0.672,0.132,0.399,0.729,0.508,0.365,0.272,0.101,0.169,0.557,1
0.199,0.369,0.262,0.411,0.284,0.441,0.085,0,0.297,0.199,1
0.75,0.303,0.083,0.782,0.958,0.842,0.016,0.018,0.879,0.456,1
0.652,0.319,0.68,0.971,0.673,0.263,0.434,0.073,0.411,0.654,1
0.956,0.371,0.422,0.421,0.783,0.387,0.312,0.204,0.885,0.78,1
0.861,0.836,0.449,0.839,0.015,0.695,0.038,0.017,0.631,0.698,1
0.483,0.568,0.525,0.479,0.439,0.953,0.012,0.363,0.434,0.358,1
0.377,0.547,0.251,0.197,0.269,0.606,0.06,0.035,0.842,0.244,1
0.175,0.83,0.954,0.979,0.995,0.888,0.198,0.347,0.547,0.099,1
0.488,0.337,0.395,0.326,0.808,0.532,0,0.244,0.587,0.212,1
0.225,0.221,0.069,0.067,0.355,0.358,0.208,0.223,0.07,0.201,1
0.898,0.395,0.991,0.799,0.237,0.413,0.054,0.161,0.845,0.898,1
0.434,0.494,0.212,0.346,0.727,0.836,0.212,0.09,0.443,0.211,1
0.692,0.275,0.045,0.165,0.845,0.198,0.049,0.212,0.714,0.488,1
0.413,0.179,0.444,0.803,0.158,0.495,0.215,0.111,0.048,0.414,1
0.207,0.613,0.796,0.265,0.69,0.747,0.097,0.187,0.917,0.061,1
0.342,0.619,0.867,0.746,0.551,0.869,0.163,0,0.339,0.341,1
0.788,0.59,0.381,0.705,0.337,0.7,0.071,0.012,0.288,0.789,1
0.578,0.548,0.307,0.837,0.745,0.368,0.255,0.152,0.72,0.561,1
0.181,0.931,0.039,0.711,0.399,0.925,0.03,0.041,0.284,0.037,1
0.57,0.319,0.42,0.913,0.343,0.459,0.09,0.274,0.626,0.256,1
0.333,0.421,0.232,0.545,0.178,0.507,0.128,0.09,0.066,0.334,1
0.199,0.369,0.04,0.255,0.176,0.52,0.294,0.256,0.961,0.137,1
0.475,0.816,0.645,0.934,0.852,0.862,0.168,0.1,0.795,0.147,1
0.033,0.265,0.677,0.39,0.858,0.229,0.138,0.235,0.091,0.033,1
0.51,0.239,0.473,0.444,0.842,0.669,0.018,0.092,0.642,0.509,1
0.799,0.287,0.598,0.67,0.053,0.208,0,0.098,0.972,0.58,1
0.126,0.26,0.178,0.793,0.546,0.488,0.226,0.328,0.187,0.128,1
0.782,0.236,0.039,0.334,0.967,0.399,0.288,0.111,0.763,0.553,1
0.361,0.22,0.915,0.419,0.914,0.763,0.115,0.412,0.179,0.252,1
0.861,0.311,0.278,0.175,0.834,0.989,0.013,0,0.569,0.463,1
0.997,0.394,0.214,0.602,0.842,0.601,0,0.045,0.602,0.99,1
0.551,0.668,0.247,0.376,0.705,0.903,0.14,0.101,0.389,0.355,1
0.37,0.465,0.098,0.715,0.767,0.431,0.026,0.076,0.93,0.255,1
0.77,0.383,0.907,0.331,0.822,0.45,0.11,0.011,0.655,0.495,1
0.102,0.602,0.464,0.604,0.051,0.689,0.072,0.25,0.072,0.055,1
0.487,0.084,0.487,0.591,0.111,0.066,0,0.157,0.894,0.489,1
0.433,0.217,0,0.733,0.34,0.265,0.013,0,0.388,0.327,1
0.376,0.194,0.775,0.302,0.853,0.346,0.027,0.246,0.869,0.143,1
0.384,0.436,0.038,0.903,0.704,0.797,0.139,0.318,0.707,0.383,1
0.78,0.415,0.593,0.842,0.756,0.608,0.105,0.184,0.238,0.56,1
0.261,0.996,0.088,0.702,0.138,0.956,0.02,0,0.209,0.198,1
0.386,0.524,0.106,0.437,0.711,0.366,0.251,0.112,0.033,0.384,1
0.22,0,0.19,0.131,0.273,0.068,0.116,0.055,0.325,0.219,1
0.55,0.924,0.194,0.642,0.694,0.814,0.103,0.075,0.976,0.208,0
0.717,0.202,0.199,0.565,0.125,0.17,0.168,0.353,0.825,0.717,0
0.613,0.166,0.557,0.1,0.65,0.09,0.427,0.263,0.537,0.614,0
0.242,0.437,0.831,0.54,0.181,0.361,0.17,0.225,0.101,0.242,0
0.162,0.188,0.67,0.325,0.205,0.188,0.162,0.203,0.171,0.163,0
0.963,0.56,0.46,0.24,0.118,0.642,0.02,0.061,0.706,0.722,0
0.473,0.324,0.616,0.179,0.426,0.384,0.422,0.343,0.79,0.164,0
0.188,0.143,0.353,0.396,0.201,0.211,0.258,0.315,0.327,0.188,0
0.685,0.551,0.709,0.582,0.824,0.763,0.21,0.232,0.998,0.478,0
0.885,0.247,0.117,0.351,0.5,0.446,0.012,0.176,0.84,0.807,0
0.454,0.526,0.777,0.469,0.553,0.864,0.05,0.05,0.366,0.394,0
0.957,0.46,0.228,0.501,0.128,0.482,0.127,0.103,0.674,0.957,0
0.969,0.958,0.647,0.409,0.607,0.913,0.177,0.023,0.408,0.964,0
0.3,0.239,0.513,0.092,0.66,0.791,0.049,0.102,0.197,0.191,0
0.477,0.611,0.848,0.883,0.421,0.55,0.109,0.036,0.496,0.155,0
0.319,0.459,0.672,0.958,0.414,0.374,0,0.424,0.325,0.136,0
0.153,0.621,0.948,0.021,0.961,0.584,0.372,0.019,0.086,0.153,0
0.348,0.551,0.938,0.667,0.173,0.642,0.188,0.114,0.015,0.347,0
0.988,0.369,0.023,0.229,0.06,0.641,0.376,0.08,0.958,0.919,0
0.251,0.233,0.366,0.678,0.772,0.259,0,0,0.166,0.251,0
0.608,0.638,0.501,0.811,0.09,0.714,0.05,0.162,0.163,0.608,0
0.106,0.836,0.292,0.955,0.88,0.698,0.187,0.017,0.805,0.106,0
0.654,0.835,0.905,0.362,0.966,0.726,0.089,0.099,0.378,0.653,0
0.978,0.395,0.647,0.556,0.205,0.64,0.346,0.064,0.922,0.976,0
0.866,0.182,0.976,0.153,0.551,0.261,0.051,0.074,0.386,0.832,0
0.972,0.614,0.883,0.399,0.439,0.814,0,0.206,0.387,0.905,0
0.918,0.648,0.056,0.58,0.034,0.553,0.429,0.097,0.919,0.722,0
0.266,0.103,0.801,0,0.542,0.113,0.065,0.035,0.327,0.264,0
0.433,0.519,0.153,0.522,0.776,0.55,0.051,0.088,0.134,0.376,0
0.977,0.512,0.631,0.941,0.997,0.494,0.095,0.165,0.7,0.961,0
0.954,0.531,0,0.256,0.774,0.903,0.039,0,0.958,0.79,0
0.749,0.416,0.913,0.425,0.614,0.365,0.03,0.156,0.841,0.48,0
0.406,0.087,0.103,0.537,0.805,0.184,0.54,0.127,0.057,0.407,0
0.765,0.268,0.143,0.859,0.212,0.334,0,0.025,0.893,0.766,0
0.272,0.082,0.971,0.021,0.541,0.267,0.143,0.056,0.303,0.271,0
0.866,0.651,0.893,0.78,0.974,0.433,0.031,0.034,0.87,0.603,0
0.071,0,0.769,0.744,0.974,0,0.228,0.227,0.674,0.072,0
0.071,0,0.227,0.259,0.806,0,0.174,0.067,0.857,0.071,0
0.541,0.661,0.664,0.187,0.135,0.829,0.194,0.123,0.772,0.542,0
0.357,0.221,0.442,0.325,0.217,0.277,0.046,0.024,0.177,0.358,0
0.964,0.631,0.443,0.838,0.647,0.864,0.014,0.087,0.343,0.964,0
0.377,0.694,0.75,0.605,0.736,0.76,0,0.188,0.351,0.152,0
0.579,0.734,0.027,0.125,0.532,0.739,0.025,0.227,0.177,0.328,0
0.606,0.252,0.435,0.532,0.815,0.172,0,0.01,0.703,0.608,0
1,0.429,0.32,0,0,0.829,0.26,0.346,0.989,0.978,0
0.731,0.957,0.077,0.986,0.492,0.916,0.223,0.365,0.695,0.485,0
0.497,0.422,0.232,0.524,0.496,0.542,0.083,0.074,0.042,0.494,0
0.04,0.53,0.728,0.99,0.512,0.749,0.037,0.016,0.077,0.04,0
0.56,0.586,0.315,0.056,0.959,0.513,0.146,0.098,0.917,0.216,0
0.537,0.962,0.487,0.994,0.234,0.975,0.519,0.077,0.155,0.536,0
0.98,0.806,0.101,0.269,0.837,0.747,0.038,0.224,0.56,0.95,0
0.725,0.225,0.75,0.27,0.474,0.33,0.205,0.194,0.239,0.723,0
0.965,0.609,0.984,0.706,0.311,0.529,0.014,0.062,0.621,0.835,0
0.657,0.135,0.622,0.927,0.014,0.146,0.198,0.142,0.743,0.493,0
0.058,0.901,0.092,0.71,0.597,0.913,0.025,0.014,0.826,0.01,0
0.054,0,0.025,0.052,0.97,0,0,0,0.929,0.055,0
0.864,0.627,0.055,0.411,0.096,0.637,0.078,0.276,0.449,0.864,0
0.803,0.877,0.499,0.362,0.925,0.86,0.231,0.096,0.985,0.388,0
0.296,0.626,0.087,0.608,0.767,0.992,0.015,0.026,0.153,0.295,0
0.457,0.222,0.275,0.021,0.792,0.465,0.147,0.096,0.416,0.186,0
0.499,0.891,0.638,0.917,0.875,0.907,0.058,0.66,0.82,0.124,0
0.197,0.168,0.378,0.118,0.173,0.101,0.152,0.125,0.749,0.086,0
0.93,0.992,0.414,0.279,0.049,0.991,0.198,0.141,0.98,0.763,0
0.135,0.809,0.974,0.563,0.767,0.799,0.241,0.152,0.884,0.127,0
0.821,0.425,0.57,0.852,0.339,0.668,0.099,0.305,0.863,0.82,0
0.642,0.867,0.165,0.167,0.421,0.987,0.023,0,0.267,0.373,0
0.429,0.455,0.531,0.768,0.811,0.358,0.113,0.078,0.037,0.431,0
0.898,0.751,0.663,0.982,0.062,0.732,0.312,0.343,0.242,0.898,0
0.351,0.032,0.426,0.987,0.874,0.021,0.205,0,0.174,0.353,0
0.98,0.992,0.521,0.733,0.854,0.976,0.114,0.044,0.713,0.961,0
0.018,0.366,0.351,0.882,0.409,0.456,0.325,0.399,0.959,0,0
0.299,0.483,0.976,0.708,0.677,0.448,0.167,0.217,0.294,0.296,0
0.582,0.164,0.661,0.109,0.937,0.19,0.029,0,0.89,0.58,0
0.281,0.102,0.021,0.028,0.65,0.098,0,0.04,0.862,0.278,0
0,0.459,0.193,0.798,0.412,0.527,0.092,0,0.433,0,0
0.8,0.654,0.216,0.602,0.131,0.954,0.018,0.027,0.28,0.713,0
0.021,0.05,0.416,0.958,0.678,0.13,0.065,0.098,0.491,0,0
0.153,0.393,0.958,0.048,0.018,0.44,0.067,0.03,0.09,0.105,0
0.325,0.079,0.098,0.172,0.38,0.05,0.435,0.049,0.875,0.325,0
0.306,0.057,0.393,0.955,0.5,0.044,0.335,0.126,0.412,0.306,0
0.15,0.462,0.981,0.584,0.266,0.524,0.125,0.107,0.868,0.149,0
0.819,0.351,0.67,0.827,0.159,0.466,0.377,0.112,0.652,0.633,0
0.202,0.016,0.675,0.163,0.409,0.028,0.033,0,0.206,0.201,0
0.78,0.706,0.371,0.367,0.866,0.78,0.299,0.304,0.056,0.779,0
0.993,0.553,0.402,0.98,0.482,0.421,0.255,0.212,0.987,0.983,0
0.661,0.481,0.157,0.536,0.623,0.407,0.074,0.158,0.093,0.662,0
0.085,0.185,0.232,0.678,0.317,0.146,0.027,0.093,0.107,0.082,0
0.983,0.877,0.976,0.641,0.629,0.732,0.067,0.125,0.963,0.82,0
0.545,0.319,0.268,0.432,0.676,0.334,0.288,0.109,0.025,0.548,0
0.569,0.07,0.041,0.386,0.048,0.173,0.021,0.053,0.607,0.568,0
0.787,0.71,0.555,0.142,0.565,0.78,0.223,0.26,0.434,0.535,0
0.326,0.403,0.011,0.562,0.287,0.444,0.076,0.17,0.041,0.327,0
0.73,0.887,0.546,0.899,0.992,0.73,0.028,0.067,0.219,0.71,0
0.445,0.396,0.238,0.569,0.254,0.694,0.103,0.128,0.675,0.445,0
0.555,0.738,0.249,0.902,0.677,0.702,0,0,0.572,0.237,0
0.684,0.729,0.12,0.446,0.472,0.888,0.088,0.037,0.862,0.252,0
0.959,0.517,0.308,0.197,0.03,0.448,0.148,0.521,0.519,0.878,0
0.043,0.627,0.371,0.033,0.737,0.967,0.167,0.046,0.103,0.042,0
0.86,0.86,0.994,0.871,0.087,0.81,0,0.039,0.361,0.86,0
0.507,0.059,0.765,0.113,0.625,0.054,0.015,0.22,0.798,0.508,0
