aetPValue,custPValue,dtfPValue,fwbtPValue,lrobPValue,mtPValue,retPValue,revtPValue,runsPValue,stPValue,lable
0.127,0.166,0.088,0.754,0.502,0.392,0.347,0.05,0.502,0.052,2
0.639,0.692,0.841,0.401,0.831,0.539,0.026,0.229,0.723,0.614,2
0.953,0.744,1,0.948,0.481,0.614,0,0.057,0.272,0.919,2
0.082,0.224,0.615,0.313,0.559,0.125,0.458,0.153,0.674,0.08,2
0.916,0.302,0.549,0.582,0.552,0.417,0.121,0.094,0.619,0.68,2
0.281,0.805,0.515,0.736,0.284,0.576,0.04,0.038,0.052,0.319,2
0.993,0.946,0.546,0.392,0.341,0.913,0.336,0.49,0.381,0.993,2
0.541,0.085,0.615,0.46,0.323,0.091,0.048,0.11,0.397,0.554,2
0.409,0.455,0.615,0.453,0.659,0.569,0.026,0.097,0.238,0.329,2
0.787,0.151,0.365,0.185,0.915,0.335,0.22,0,0.922,0.785,2
0.984,0.871,0.653,0.113,0.045,0.869,0.177,0.208,0.476,0.852,2
0.882,0.261,0.087,0.421,0.301,0.693,0.036,0.198,0.125,0.878,2
0.46,0.805,0.837,0.144,0.551,0.895,0.06,0.012,0.843,0.189,2
0.638,0.355,0.996,0.263,0.568,0.709,0.403,0.33,0.141,0.629,2
0.267,0.01,1,0.015,0.595,0.018,0,0.134,0.099,0.256,2
0.684,0.187,0.484,0.375,0.929,0.43,0.044,0.295,0.413,0.625,2
0.065,0.314,0.908,0.873,0.74,0.878,0.033,0,0.119,0.02,2
0.525,0.481,0.92,0.474,0.778,0.965,0.051,0.121,0.236,0.527,2
0.344,0.775,0.653,0.79,0.285,0.685,0.034,0.067,0.783,0.094,2
0.536,0.266,0.415,0.828,0.256,0.181,0.053,0.118,0.344,0.533,2
0.038,0.062,0.144,0.05,0.154,0.074,0.052,0.101,0.998,0.041,2
0.205,0.255,0.874,0.639,0.521,0.224,0.039,0,0.275,0.139,2
0.707,0.314,0.691,0.02,0.464,0.283,0.056,0.28,0.766,0.689,2
0.321,0.754,0.248,0.557,0.422,0.532,0.34,0.068,0.781,0.212,2
0.418,0.144,0.481,0.072,0.219,0.303,0.417,0.291,0.547,0.219,2
0.605,0.516,0.759,0.016,0.328,0.584,0,0.024,0.91,0.238,2
0.727,0.498,0,0.14,0.168,0.449,0.035,0.037,0.951,0.69,2
0.302,0.447,0.687,0.917,0.184,0.273,0.033,0.333,0.224,0.163,2
0.751,0.302,0.727,0.515,0.901,0.259,0,0.034,0.915,0.595,2
0.36,0.414,0.687,0.278,0.504,0.283,0.346,0.085,0.621,0.288,2
0.615,0.362,0.227,0.095,0.982,0.614,0,0,0.967,0.22,2
0.31,0.489,0.481,0.874,0.456,0.43,0,0.374,0.064,0.3,2
0.709,0.43,0.481,0.014,0.261,0.569,0.097,0.089,0.864,0.713,2
0.534,0.085,0.131,0.936,0.483,0.083,0.321,0,0.685,0.533,2
0.98,0.122,0.763,0,0.195,0.693,0.146,0.498,0.356,0.98,2
0.462,0.967,0.421,0.931,0.617,0.861,0.022,0.03,0.693,0.299,2
0.033,0.464,0.421,0.868,0.938,0.599,0,0.07,0.695,0.031,2
0.11,0.2,0.107,0.099,0.035,0.357,0.23,0.082,0.375,0.077,2
0.219,0.174,0.29,0.707,0.322,0.128,0.186,0.338,0.361,0.224,2
0.452,0.076,0.097,0.539,0.266,0.102,0.14,0.217,0.256,0.441,2
0.687,0.662,0.175,0.865,0.089,0.818,0.121,0.083,0.423,0.388,2
0.108,0.244,0.578,0.224,0.272,0.904,0.086,0.214,0.259,0.118,2
0.955,0.376,0,0.852,0.232,0.318,0.022,0.159,0.38,0.956,2
0.247,0.805,0.34,0.472,0.188,0.653,0.025,0.025,0.307,0.242,2
0.542,0.219,0.763,0.138,0.337,0.263,0.185,0.062,0.519,0.403,2
0.783,0.362,0.368,0.998,0.459,0.661,0.018,0.016,0.304,0.781,2
0.601,0.049,0.924,0.461,0.833,0.054,0.093,0.144,0.707,0.6,2
0.48,0.278,0.172,0.539,0.208,0.268,0.119,0.212,0.541,0.477,2
0.279,0.489,0.268,0.401,0.562,0.895,0,0.039,0.273,0.173,2
0.38,0.134,0.391,0.408,0.083,0.145,0.272,0.144,0.277,0.377,2
0.467,0.037,0.615,0.587,0.013,0.13,0.122,0.334,0.265,0.438,2
0.602,0.376,0.319,0.419,0.809,0.629,0,0.296,0.481,0.257,2
0.79,0.912,0.421,0.95,0.896,0.809,0.266,0.09,0.456,0.689,2
0.756,0.853,0.449,0.719,0.392,0.956,0.194,0.082,0.974,0.371,2
0.265,0.148,0.421,0.953,0.806,0.245,0,0.077,0.052,0.267,2
0.308,0.384,0.546,0.063,0.559,0.456,0.059,0.213,0.603,0.227,2
0.162,0.214,0.645,0.701,0.203,0.717,0.116,0.332,0.04,0.12,2
0.889,0.507,0.611,0.936,0.831,0.324,0,0.038,0.653,0.731,2
0.107,0.376,0.191,0.767,0.353,0.219,0.096,0.017,0.882,0.119,2
0.861,0.843,0.421,0,0.445,0.948,0.256,0.195,0.273,0.717,2
0.777,0.489,0.837,0.329,0.192,0.629,0.088,0.02,0.811,0.767,2
0.728,0.234,0.546,0.411,0.763,0.203,0.053,0.453,0.916,0.476,2
0.284,0.553,0.227,0.31,0.287,0.63,0.203,0.126,0.538,0.124,2
0.967,0.723,0.107,0.2,0.93,0.878,0.226,0.098,0.861,0.69,2
0.815,0.651,0.368,0.714,0.599,0.554,0.197,0.183,0.642,0.82,2
0.852,0.843,0.039,0.596,0.958,0.818,0.103,0.113,0.241,0.854,2
0.991,0.888,0.615,0.305,0.356,0.948,0.038,0.431,0.335,0.967,2
0.918,0.255,0.763,0.363,0.808,0.759,0.219,0.217,0.725,0.816,2
0.857,0.879,0.452,0.906,0.506,0.991,0.08,0.025,0.449,0.608,2
0.258,0.026,0.159,0.115,0.45,0.1,0,0.083,0.422,0.24,2
0.815,0.996,0.841,0.595,0.102,0.983,0.115,0.06,0.293,0.537,2
0.902,0.399,0.763,0.906,0.946,0.742,0,0.148,0.538,0.904,2
0.21,0.843,0.723,0.1,0.662,0.852,0.283,0.125,0.185,0.11,2
0.134,0.11,0.481,0.994,0.998,0.1,0.172,0,0.286,0.14,2
0.302,0.085,0.044,0.834,0.25,0.072,0,0.012,0.719,0.313,2
0.79,0.682,0.92,0.054,0.467,0.483,0.064,0.124,0.831,0.559,2
0.351,0.196,0.131,0.168,0.678,0.392,0.282,0.523,0.032,0.376,2
0.818,0.455,0.317,0.449,0.848,0.677,0.351,0.158,0.302,0.786,2
