aetPValue,custPValue,dtfPValue,fwbtPValue,lrobPValue,mtPValue,retPValue,revtPValue,runsPValue,stPValue,lable
0.109,0.139,0.28,0.091,0.282,0.162,0.051,0,0.428,0.11,2
0.389,0.875,0.428,0.735,0.366,0.949,0.298,0.162,0.123,0.39,2
0.746,0.131,0.412,0.368,0.015,0.52,0.046,0.054,0.616,0.435,2
0.066,0.142,0.412,0.064,0.305,0.403,0.089,0.065,0.017,0.066,2
0.352,0.03,0.21,0.513,0.187,0.034,0.155,0.027,0.823,0.352,2
0.963,0.275,0.879,0.18,0.383,0.933,0.392,0.297,0.516,0.859,2
0.023,0.023,0.048,0.681,0.74,0.019,0.085,0.119,0.698,0.023,2
0.806,0.036,0.98,0.699,0.349,0.194,0.301,0.254,0.831,0.74,2
0.175,0.516,0.378,0.717,0.385,0.771,0.062,0,0.836,0.093,2
0.198,0.193,0,0.913,0.951,0.247,0.016,0.198,0.092,0.197,2
0.94,0.381,0.49,0.499,0.668,0.422,0.105,0.256,0.77,0.8,2
0.877,0.242,0.825,0.789,0.82,0.405,0.112,0.069,0.807,0.764,2
0.271,0.173,0.72,0.148,0.59,0.152,0,0.226,0.894,0.174,2
0.824,0.548,0.198,0.185,0.445,0.445,0.057,0.049,0.926,0.467,2
0.491,0.137,0.78,0.234,0.135,0.172,0.015,0.082,0.632,0.353,4
0.806,0.534,0.897,0.85,0.045,0.647,0.173,0.1,0.259,0.745,4
0.843,0.362,0.17,0.287,0.931,0.707,0.307,0.201,0.813,0.449,4
0.53,0.193,0.514,0.256,0.495,0.447,0.286,0.209,0.936,0.244,4
0.328,0.204,0.155,0.219,0.718,0.255,0.02,0.058,0.034,0.327,4
0.712,0.178,0.417,0.32,0.735,0.272,0.411,0.254,0.818,0.544,4
0.3,0.091,0.927,0.097,0.428,0.168,0.08,0.355,0.696,0.3,4
0.993,0.844,0.329,0.157,0.109,0.77,0.222,0.307,0.349,0.993,4
0.533,0.028,0.419,0.327,0.057,0.054,0.05,0.034,0.611,0.534,4
0.218,0.611,0.884,0.286,0.415,0.744,0.014,0.132,0.91,0.218,4
0.804,0.311,0.528,0.645,0.36,0.316,0.08,0.02,0.76,0.557,4
0.592,0.694,0.671,0.341,0.748,0.507,0.028,0.264,0.619,0.299,4
0.928,0.647,0.251,0.233,0,0.916,0.189,0.229,0.862,0.799,4
0.216,0.064,0.581,0.64,0.79,0.568,0.077,0.447,0.117,0.215,4
0.335,0.195,0.919,0.654,0.924,0.147,0.068,0.086,0.266,0.336,4
0.687,0.206,0.163,0.115,0.511,0.158,0.054,0.098,0.891,0.548,4
0.687,0.644,0.797,0.262,0.518,0.768,0.124,0.065,0.199,0.687,4
0.664,0.609,0.683,0.469,0.376,0.811,0.26,0.075,0.402,0.404,4
0.035,0.019,0.013,0.737,0.059,0.012,0.027,0.03,0.986,0.035,4
0.769,0.35,0.389,0.276,0.867,0.23,0.248,0.101,0.545,0.724,4
0.479,0.13,0.639,0.573,0.125,0.161,0.028,0.036,0.33,0.48,4
0.113,0.024,0.125,0.573,0.878,0.094,0,0,0.282,0.113,4
0.694,0.428,0.29,0.141,0.429,0.647,0.093,0.105,0.454,0.312,4
0.722,0.83,0.99,0.146,0.879,0.811,0.018,0.154,0.343,0.723,4
0.439,0.844,0.812,0.416,0.744,0.825,0.237,0.053,0.916,0.438,4
0.538,0.373,0.266,0.86,0.755,0.519,0.181,0.066,0.669,0.52,4
0.578,0.939,0.353,0.517,0.812,0.855,0.256,0.016,0.639,0.459,4
0.422,0.317,0.49,0.834,0.015,0.317,0.028,0.064,0.15,0.423,4
0.567,0.932,0.63,0.429,0.507,0.851,0,0.045,0.722,0.548,4
0.878,0.695,0.845,0.453,0.523,0.687,0.14,0.158,0.251,0.855,4
0.952,0.638,0.292,0.68,0.531,0.84,0.07,0.34,0.918,0.696,4
0.654,0.764,0.919,0.024,0.224,0.994,0.168,0.087,0.664,0.339,4
0.068,0.401,0.778,0.502,0.063,0.22,0.099,0.419,0.556,0.067,4
0.717,0.686,0.045,0.494,0.022,0.449,0.028,0,0.098,0.716,4
0.932,0.05,0.34,0.081,0.709,0.227,0.037,0,0.652,0.932,4
0.025,0.409,0.147,0.387,0.233,0.648,0.213,0.038,0.128,0.025,4
0.265,0.488,0.537,0.63,0.374,0.484,0.448,0.228,0.331,0.222,4
0.167,0.362,0.157,0.104,0.207,0.343,0.042,0.278,0.323,0.167,4
0.647,0.835,0.812,0.984,0.51,0.614,0.251,0.22,0.676,0.467,4
0.83,0.418,0.255,0.263,0.051,0.75,0.182,0,0.334,0.558,4
0.731,0.266,0.564,0.468,0.393,0.397,0.09,0.359,0.915,0.415,4
0.608,0.181,0.276,0.298,0.91,0.499,0.11,0.203,0.829,0.292,4
0.415,0.164,0.415,0.98,0.869,0.142,0.27,0.113,0.237,0.415,4
0.749,0.424,0.238,0.087,0.823,0.481,0.104,0.41,0.126,0.749,4
0.151,0.266,0.864,0.405,0.953,0.41,0.442,0.445,0.068,0.152,4
0.126,0.519,0.773,0.904,0.538,0.611,0.015,0.033,0.817,0.126,4
0.02,0.013,0.357,0.265,0.85,0.022,0.126,0.168,0.041,0.02,4
0.704,0.081,0.815,0.295,0.285,0.077,0.379,0.149,0.294,0.705,4
0.185,0.197,0.389,0.441,0.465,0.463,0.028,0.056,0.311,0.142,4
0.405,0.5,0.039,0.289,0.234,0.404,0.12,0.022,0.987,0.404,4
0.407,0.456,0.026,0.194,0.123,0.426,0.131,0.213,0.082,0.407,4
0.504,0.452,0.174,0.309,0.522,0.41,0.354,0.2,0.55,0.282,4
0.023,0.353,0.732,0.546,0.911,0.295,0.13,0.307,0,0.024,4
0.596,0.278,0.556,0.333,0.555,0.774,0.123,0.238,0.316,0.413,4
0.095,0.787,0.775,0.118,0.846,0.545,0.168,0.172,0.03,0.083,4
0.748,0.839,0.466,0.868,0.982,0.787,0,0.173,0.763,0.428,4
0.093,0.054,0.556,0.452,0.746,0.04,0.058,0.048,0.286,0.092,4
0.056,0.262,0.16,0.899,0.109,0.297,0.011,0.012,0.3,0.026,4
0.422,0.33,0.179,0.393,0.365,0.452,0.125,0.06,0.553,0.423,4
0.789,0.343,0.204,0.917,0.07,0.316,0.034,0.126,0.865,0.456,4
0.982,0.777,0.125,0.071,0.909,0.763,0.128,0.103,0.7,0.833,4
0.169,0.423,0.957,0.403,0.533,0.322,0.116,0.014,0.935,0.169,4
0.593,0.741,0.323,0.924,0.831,0.762,0.333,0.087,0.925,0.478,4
0.62,0.174,0.098,0.576,0.555,0.117,0.012,0.078,0.419,0.619,4
0.449,0.04,0.149,0.147,0.303,0.041,0.234,0.218,0.553,0.449,4
0.983,0.566,0.024,0.647,0.937,0.742,0.022,0.067,0.594,0.942,4
0.833,0.554,0.34,0.908,0.474,0.582,0.352,0.181,0.352,0.751,4
0.015,0.052,0.867,0.265,0.027,0.043,0.012,0.06,0,0.015,4
0.941,0.881,0.279,0,0.814,0.642,0.016,0.036,0.441,0.941,4
0,0.103,0.036,0.416,0.168,0.16,0.019,0.228,0.805,0,4
0.33,0.87,0.756,0.598,0.886,0.851,0.052,0.193,0.23,0.259,4
0.034,0.798,0.723,0.24,0.027,0.545,0.238,0.036,0,0.034,4
0.602,0.217,0.676,0.27,0.739,0.249,0.187,0.348,0.927,0.28,4
0.892,0.802,0.325,0.891,0.83,0.737,0.234,0.287,0.222,0.743,4
0.236,0.054,0.42,0.995,0.56,0.065,0.368,0.281,0.072,0.235,4
0.179,0.04,0.835,0.291,0.104,0.04,0.213,0.354,0.452,0.179,4
0.057,0.356,0.894,0.68,0.012,0.28,0,0,0.682,0.056,4
0.307,0.177,0.269,0.445,0.603,0.133,0,0.294,0.121,0.307,4
0.485,0.544,0.03,0.148,0.815,0.603,0.217,0.042,0.977,0.485,4
0.781,0.699,0.226,0.165,0.704,0.546,0.261,0.223,0.694,0.721,4
0.752,0.717,0.637,0.992,0.077,0.79,0.136,0.044,0.937,0.439,4
0.561,0.616,0.539,0.483,0.332,0.927,0.344,0,0.767,0.186,4
0.791,0.741,0.067,0.017,0.75,0.949,0.05,0.128,0.115,0.79,4
0.254,0.167,0.076,0.461,0.547,0.16,0.105,0.049,0.607,0.1,4
0.387,0.2,0.299,0.384,0.21,0.406,0.249,0.034,0.447,0.19,4
0.291,0.125,0.02,0.162,0.87,0.473,0.175,0.06,0.51,0.291,4
0.639,0.351,0.942,0.637,0.558,0.537,0,0.085,0.693,0.383,4
0.838,0.648,0.68,0.647,0.716,0.571,0.102,0.177,0.853,0.838,4
0.604,0.422,0.451,0.543,0.795,0.391,0.017,0.218,0.368,0.394,4
0.334,0.281,0.048,0.474,0.468,0.386,0.116,0.011,0.919,0.092,4
0.959,0.136,0.348,0.308,0.027,0.768,0.353,0.23,0.641,0.804,4
0.836,0.479,0.332,0.328,0.749,0.498,0,0.066,0.382,0.837,4
0.503,0.489,0.545,0.44,0.626,0.95,0.022,0.019,0.883,0.322,4
0.677,0.847,0.293,0.268,0.379,0.921,0.093,0.014,0.91,0.304,4
0.83,0.527,0.092,0.43,0.909,0.862,0.022,0,0.765,0.482,4
0.468,0.697,0.531,0.706,0.537,0.733,0.026,0.036,0.735,0.238,4
0.657,0.943,0.664,0.539,0.879,0.861,0.053,0.046,0.194,0.453,4
0.022,0,0.972,0.162,0.577,0,0.015,0.465,0.082,0.022,4
0.459,0.523,0.154,0.689,0.477,0.521,0.17,0.167,0.101,0.46,4
0.437,0.025,0.77,0.435,0.515,0.024,0.03,0.478,0.521,0.437,4
