aetPValue,custPValue,dtfPValue,fwbtPValue,lrobPValue,mtPValue,retPValue,revtPValue,runsPValue,stPValue,lable
0.63,0.437,0.49,0.071,0.42,0.403,0.146,0.196,0.87,0.373,1
0.54,0.452,0,0.429,0.55,0.369,0,0.213,0.914,0.289,1
0.11,0.387,0.731,0.893,0.249,0.633,0.11,0,0.81,0.013,1
0.234,0.547,0.985,0.414,0.134,0.67,0.011,0.149,0.046,0.234,1
0.682,0.257,0.673,0.914,0.877,0.381,0.559,0.243,0.383,0.683,1
0.358,0.355,0.937,0.426,0.827,0.424,0.093,0.071,0.151,0.246,1
0.429,0.486,0.834,0.063,0.204,0.569,0,0.171,0.4,0.258,1
0.227,0.403,0.345,0.405,0.169,0.785,0.08,0.042,0.063,0.167,1
0.485,0.244,0.451,0.456,0.51,0.545,0.152,0.145,0.846,0.486,1
0.977,0.877,0.302,0.866,0.919,0.8,0.037,0.213,0.966,0.846,1
0.122,0.181,0.472,0.797,0.375,0.159,0.098,0.158,0.471,0.069,1
0.29,0.055,0.234,0,0.029,0.037,0.266,0.043,0.971,0.29,1
0.192,0.076,0.279,0.042,0.539,0.102,0.01,0.233,0.098,0.192,1
0.346,0.714,0.378,0.329,0.648,0.914,0.012,0,0.098,0.346,1
0.648,0.502,0.899,0.159,0.595,0.62,0.047,0.085,0.675,0.493,1
0.771,0.387,0.462,0.945,0.396,0.275,0.215,0.53,0.812,0.498,1
0.737,0.101,0.17,0.628,0.97,0.167,0.051,0,0.895,0.738,3
0.583,0.243,0.083,0.905,0.823,0.489,0.152,0.078,0.243,0.502,3
0.092,0.095,0.396,0.238,0.038,0.074,0.189,0.302,0.379,0.059,3
0.101,0.243,0,0.24,0.252,0.308,0.06,0.011,0.619,0.101,3
0.344,0.899,0.109,0.391,0.589,0.928,0.183,0.235,0.966,0.202,3
0.461,0.137,0.884,0.723,0.997,0.264,0.016,0.061,0.299,0.256,3
0.413,0.951,0.694,0.947,0.864,0.892,0.203,0.142,0.487,0.182,3
0.652,0.621,0.39,0.49,0.53,0.883,0.359,0.495,0.176,0.467,3
0.897,0.758,0.573,0.501,0.584,0.739,0.328,0.311,0.537,0.897,3
0.572,0.218,0.914,0.745,0.946,0.184,0.018,0.02,0.967,0.367,3
0.731,0.482,0.644,0.688,0.919,0.895,0.082,0.086,0.455,0.491,3
0.588,0.717,0.775,0.396,0.941,0.885,0.172,0.104,0.776,0.309,3
0.257,0.57,0.478,0.917,0.228,0.991,0.012,0.116,0.612,0.176,3
0.804,0.622,0.646,0.866,0.399,0.539,0.151,0.12,0.601,0.422,3
0.301,0.421,0.205,0.559,0.87,0.577,0.223,0.036,0.809,0.267,3
0.571,0.388,0.436,0.694,0.975,0.847,0.042,0.157,0.041,0.571,3
0.181,0.833,0.498,0.954,0.504,0.866,0.168,0.068,0.999,0.182,3
0.81,0.884,0.047,0.826,0.165,0.908,0.099,0.034,0.278,0.586,3
0.263,0.679,0.106,0.331,0.748,0.936,0.024,0.238,0.909,0.262,3
0.301,0.143,0.621,0.048,0.755,0.089,0,0,0.196,0.302,3
0.548,0.845,0.414,0.942,0.633,0.806,0.063,0.198,0.743,0.548,3
0.579,0.499,0.146,0.976,0.07,0.56,0.025,0.097,0.982,0.312,3
0.295,0.067,0.342,0.836,0.019,0.089,0.07,0.227,0.302,0.294,3
0.393,0.092,0.641,0.154,0.9,0.134,0.016,0.031,0.468,0.393,3
0.013,0.014,0.128,0.157,0.645,0.052,0,0,0.433,0.013,3
0.986,0.827,0.907,0.945,0.105,0.861,0.013,0.013,0.92,0.804,3
0.719,0.736,0.049,0.835,0.211,0.639,0.169,0.123,0.359,0.576,3
0.315,0.535,0.456,0.451,0.378,0.518,0.032,0.115,0.905,0.314,3
0.895,0.263,0.713,0.584,0.95,0.487,0,0.028,0.966,0.666,3
0.883,0.891,0.405,0.873,0.349,0.958,0.196,0.22,0.773,0.608,3
0.32,0.219,0.96,0.335,0.904,0.198,0.149,0.252,0.647,0.321,3
0.996,0.416,0.837,0.825,0.375,0.882,0.218,0.111,0.584,0.942,3
0.459,0.436,0.518,0.884,0.328,0.331,0.321,0.183,0.664,0.254,3
0.677,0.283,0.586,0.04,0.502,0.328,0.023,0,0.979,0.453,3
0.187,0.218,0.16,0.803,0.714,0.165,0.12,0.019,0.91,0.067,3
0.512,0.332,0.174,0.676,0.799,0.234,0.147,0,0.655,0.405,3
0.683,0.403,0.323,0.926,0.248,0.435,0.13,0.349,0.302,0.683,3
0.865,0.422,0.919,0.456,0.338,0.596,0.109,0.137,0.69,0.528,3
0.727,0.745,0.046,0.998,0.841,0.911,0.011,0.022,0.889,0.595,3
0.432,0.712,0.526,0.654,0.882,0.754,0.07,0.185,0.262,0.433,3
0.924,0.301,0.216,0.277,0.691,0.193,0.496,0.123,0.841,0.844,3
0.944,0.231,0.432,0.4,0.933,0.826,0.072,0.029,0.811,0.664,3
0.791,0.802,0.236,0.978,0.117,0.751,0.051,0.51,0.042,0.791,3
0.312,0.842,0.522,0.926,0.523,0.81,0.218,0.053,0.519,0.088,3
0.445,0.886,0.462,0.952,0.221,0.655,0.087,0.045,0.246,0.291,3
0.951,0.407,0.27,0.254,0.492,0.912,0.134,0.044,0.572,0.839,3
0.807,0.083,0.368,0.861,0.049,0.242,0,0.027,0.229,0.806,3
0.196,0.279,0.628,0.026,0.021,0.696,0.081,0.378,0.405,0.101,3
0.451,0.365,0.185,0.149,0.504,0.54,0.375,0.263,0.347,0.348,3
0.854,0.602,0.276,0.322,0.623,0.565,0.344,0.439,0.686,0.488,3
0.472,0.32,0.999,0.108,0.435,0.405,0.015,0,0.749,0.189,3
0.616,0.295,0.276,0.356,0.668,0.48,0.116,0.012,0.797,0.524,3
0.724,0.536,0.113,0.15,0.606,0.773,0.047,0.142,0.194,0.587,3
0.809,0.182,0.175,0.119,0.717,0.992,0.25,0.523,0.106,0.809,3
0.844,0.515,0.11,0.052,0.353,0.822,0.478,0.3,0.253,0.844,3
0.782,0.229,0.244,0.301,0.732,0.828,0.044,0.019,0.468,0.689,3
0.717,0.462,0.528,0.318,0.016,0.749,0,0.15,0.509,0.306,3
0.806,0.349,0.231,0.704,0.039,0.795,0.163,0.013,0.538,0.44,3
0.144,0.025,0.899,0.613,0.614,0.307,0.14,0.086,0.115,0.092,3
0.124,0.355,0.929,0.727,0.775,0.251,0.015,0.092,0.013,0.123,3
0.815,0.366,0.377,0.092,0.24,0.632,0.126,0.15,0.78,0.648,3
0.859,0.967,0.414,0.385,0.239,0.91,0.083,0.076,0.11,0.859,3
0.287,0.783,0.091,0.554,0.992,0.999,0.045,0.103,0.691,0.111,3
0.733,0.558,0.096,0.198,0.747,0.611,0.097,0.044,0.487,0.384,3
0.362,0.09,0.224,0,0.227,0.068,0.17,0.266,0.986,0.362,3
0.287,0.027,0.648,0.415,0.333,0.045,0.328,0.245,0.58,0.286,3
0.563,0.38,0.672,0.142,0.925,0.487,0.107,0.202,0.3,0.37,3
0.057,0.864,0.031,0.202,0.046,0.96,0.044,0.175,0.248,0.01,3
0.724,0.235,0.69,0.114,0.366,0.889,0.014,0.047,0.883,0.724,3
0.521,0.662,0.167,0.062,0.612,0.606,0.053,0.219,0.871,0.52,3
0.984,0.791,0.612,0.973,0.168,0.787,0.039,0.027,0.841,0.984,3
0.653,0.223,0.713,0.735,0.082,0.29,0.261,0.173,0.132,0.653,3
0.355,0.495,0.054,0.598,0.053,0.865,0,0.107,0.305,0.125,3
0.479,0.979,0.985,0.256,0.989,1,0.148,0.033,0.507,0.236,3
0.093,0.137,0.949,0.341,0.457,0.701,0.038,0.131,0.318,0.093,3
0.989,0.439,1,0.26,0.622,0.592,0.401,0.109,0.967,0.851,3
0.784,0.631,0.476,0.968,0.426,0.503,0.391,0.294,0.717,0.785,3
0.132,0.103,0.459,0.395,0.279,0.077,0.069,0.128,0.185,0.133,3
0.52,0.484,0.342,0.442,0.664,0.498,0.078,0.232,0.994,0.157,3
0.352,0.996,0.735,0.999,0.678,0.871,0.22,0.07,0.021,0.35,3
0.776,0.734,0.434,0.354,0.185,0.86,0.05,0.112,0.904,0.719,3
0.41,0.53,0.375,0.203,0.42,0.95,0.025,0.139,0.315,0.189,3
0.764,0.415,0.944,0.346,0.896,0.497,0.241,0.097,0.783,0.473,3
0.648,0.492,0.15,0.571,0.388,0.564,0.016,0.017,0.688,0.303,3
0.703,0.995,0.827,0.526,0.242,0.99,0.56,0.438,0.495,0.565,3
0.914,0.207,0.502,0.705,0.766,0.853,0.025,0,0.307,0.853,3
0.698,0.099,0.8,0.525,0.868,0.989,0.196,0.037,0.22,0.529,3
0.474,0.815,0.439,0.987,0.184,0.773,0.093,0.041,0.038,0.474,3
0.838,0.173,0.78,0.281,0.97,0.276,0.027,0.083,0.989,0.838,3
0.75,0.343,0.161,0.38,0.355,0.631,0.116,0.138,0.54,0.39,3
0.523,0.441,0.805,0.875,0.413,0.312,0.059,0.258,0.342,0.522,3
0.665,0.288,0.237,0.774,0.083,0.551,0.142,0.287,0.25,0.591,3
0.269,0.155,0.657,0.656,0.646,0.146,0.226,0.439,0.555,0.117,3
0.761,0.71,0.739,0.464,0.036,0.718,0,0.169,0.269,0.476,3
0.891,0.688,0.877,0.603,0.806,0.932,0,0.012,0.209,0.766,3
0.112,0.461,0.648,0.585,0.312,0.351,0.277,0.063,0.117,0.085,3
0.68,0.148,0.447,0.428,0.36,0.483,0.082,0.104,0.33,0.678,3
0.662,0.545,0.528,0.336,0.263,0.822,0.033,0.099,0.748,0.526,3
0.368,0.634,0.664,0.714,0.924,0.751,0.181,0.556,0.018,0.368,3
0.597,0.711,0.8,0.996,0.921,0.51,0.09,0.128,0.624,0.596,3
